# data/reports/report-Feb-12-2015-13h13.txt
Generating reports for data/histories/generated/small/**/*.log
------------------------------------------------------------------------------
            data/histories/generated/small/**/*.log (timeout 10s)             
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-sl.54.log    | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0378s    | -
ScalObject-sl.54.log    | Saturate      | 20    | 1.0 ± 0.0   | 0.0056s    | -
ScalObject-sl.54.log    | Saturate+R    | 20    | 1.0 ± 0.0   | 0.004s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.55.log    | Enumerate+C   | 20    | 1.1 ± 0.3   | 0.3547s    | -
ScalObject-sl.55.log    | Counting(4)   | 20    | 1.1 ± 0.3   | 0.7029s    | -
ScalObject-sl.55.log    | Counting(4)+R | 20    | 1.1 ± 0.3   | 0.1791s    | -
ScalObject-sl.55.log    | Counting(2)   | 20    | 1.1 ± 0.3   | 0.8576s    | -
ScalObject-sl.55.log    | Counting(2)+R | 20    | 1.1 ± 0.3   | 0.1934s    | -
ScalObject-sl.55.log    | Counting(0)   | 20    | 1.1 ± 0.3   | 0.9879s    | -
ScalObject-sl.55.log    | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.1824s    | -
ScalObject-sl.55.log    | Symbolic      | 20    | 1.1 ± 0.3   | 0.3012s    | -
ScalObject-sl.55.log    | Symbolic+R    | 20    | 1.1 ± 0.3   | 0.0415s    | -
ScalObject-sl.55.log    | Saturate      | 20    | 1.1 ± 0.3   | 0.0046s    | -
ScalObject-sl.55.log    | Saturate+R    | 20    | 1.1 ± 0.3   | 0.0038s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.56.log    | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3466s    | -
ScalObject-sl.56.log    | Counting(4)   | 20    | 1.0 ± 0.0   | 0.6816s    | -
ScalObject-sl.56.log    | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1702s    | -
ScalObject-sl.56.log    | Counting(2)   | 20    | 1.0 ± 0.0   | 0.8185s    | -
ScalObject-sl.56.log    | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.178s     | -
ScalObject-sl.56.log    | Counting(0)   | 20    | 1.0 ± 0.0   | 1.4123s    | -
ScalObject-sl.56.log    | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1928s    | -
ScalObject-sl.56.log    | Symbolic      | 20    | 1.0 ± 0.0   | 0.205s     | -
ScalObject-sl.56.log    | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0356s    | -
ScalObject-sl.56.log    | Saturate      | 20    | 1.0 ± 0.0   | 0.0047s    | -
ScalObject-sl.56.log    | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0043s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.57.log    | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.5483s    | -
ScalObject-sl.57.log    | Counting(4)   | 20    | 1.2 ± 0.4   | 0.7622s    | -
ScalObject-sl.57.log    | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.2036s    | -
ScalObject-sl.57.log    | Counting(2)   | 20    | 1.2 ± 0.4   | 0.8634s    | -
ScalObject-sl.57.log    | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.1943s    | -
ScalObject-sl.57.log    | Counting(0)   | 20    | 1.2 ± 0.4   | 1.2491s    | -
ScalObject-sl.57.log    | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.2146s    | -
ScalObject-sl.57.log    | Symbolic      | 20    | 1.2 ± 0.4   | 0.294s     | -
ScalObject-sl.57.log    | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0533s    | -
ScalObject-sl.57.log    | Saturate      | 20    | 1.2 ± 0.4   | 0.0045s    | -
ScalObject-sl.57.log    | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0046s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.58.log    | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.3367s    | -
ScalObject-sl.58.log    | Counting(4)   | 20    | 1.2 ± 0.4   | 0.5908s    | -
ScalObject-sl.58.log    | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.234s     | -
ScalObject-sl.58.log    | Counting(2)   | 20    | 1.2 ± 0.4   | 0.813s     | -
ScalObject-sl.58.log    | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.2588s    | -
ScalObject-sl.58.log    | Counting(0)   | 20    | 1.2 ± 0.4   | 0.8878s    | -
ScalObject-sl.58.log    | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.28s      | -
ScalObject-sl.58.log    | Symbolic      | 20    | 1.2 ± 0.4   | 0.2498s    | -
ScalObject-sl.58.log    | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0817s    | -
ScalObject-sl.58.log    | Saturate      | 20    | 1.2 ± 0.4   | 0.0075s    | -
ScalObject-sl.58.log    | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0063s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.59.log    | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3212s    | -
ScalObject-sl.59.log    | Counting(4)   | 20    | 1.0 ± 0.0   | 0.6564s    | -
ScalObject-sl.59.log    | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.2058s    | -
ScalObject-sl.59.log    | Counting(2)   | 20    | 1.0 ± 0.0   | 0.9298s    | -
ScalObject-sl.59.log    | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.2269s    | -
ScalObject-sl.59.log    | Counting(0)   | 20    | 1.0 ± 0.0   | 0.9536s    | -
ScalObject-sl.59.log    | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.2503s    | -
ScalObject-sl.59.log    | Symbolic      | 20    | 1.0 ± 0.0   | 0.1849s    | -
ScalObject-sl.59.log    | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0527s    | -
ScalObject-sl.59.log    | Saturate      | 20    | 1.0 ± 0.0   | 0.0054s    | -
ScalObject-sl.59.log    | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0049s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.60.log    | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3563s    | -
ScalObject-sl.60.log    | Counting(4)   | 20    | 1.0 ± 0.0   | 0.6759s    | -
ScalObject-sl.60.log    | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1546s    | -
ScalObject-sl.60.log    | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7939s    | -
ScalObject-sl.60.log    | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1595s    | -
ScalObject-sl.60.log    | Counting(0)   | 20    | 1.0 ± 0.0   | 1.2483s    | -
ScalObject-sl.60.log    | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1641s    | -
ScalObject-sl.60.log    | Symbolic      | 20    | 1.0 ± 0.0   | 0.1984s    | -
ScalObject-sl.60.log    | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0266s    | -
ScalObject-sl.60.log    | Saturate      | 20    | 1.0 ± 0.0   | 0.0035s    | -
ScalObject-sl.60.log    | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0037s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.61.log    | Enumerate+C   | 20    | 1.1 ± 0.3   | 0.3442s    | -
ScalObject-sl.61.log    | Counting(4)   | 20    | 1.1 ± 0.3   | 0.667s     | -
ScalObject-sl.61.log    | Counting(4)+R | 20    | 1.1 ± 0.3   | 0.1792s    | -
ScalObject-sl.61.log    | Counting(2)   | 20    | 1.1 ± 0.3   | 0.8228s    | -
ScalObject-sl.61.log    | Counting(2)+R | 20    | 1.1 ± 0.3   | 0.1754s    | -
ScalObject-sl.61.log    | Counting(0)   | 20    | 1.1 ± 0.3   | 1.3053s    | -
ScalObject-sl.61.log    | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.1855s    | -
ScalObject-sl.61.log    | Symbolic      | 20    | 1.1 ± 0.3   | 0.2368s    | -
ScalObject-sl.61.log    | Symbolic+R    | 20    | 1.1 ± 0.3   | 0.0317s    | -
ScalObject-sl.61.log    | Saturate      | 20    | 1.1 ± 0.3   | 0.004s     | -
ScalObject-sl.61.log    | Saturate+R    | 20    | 1.1 ± 0.3   | 0.0035s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.62.log    | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.3471s    | -
ScalObject-sl.62.log    | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6026s    | -
ScalObject-sl.62.log    | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1774s    | -
ScalObject-sl.62.log    | Counting(2)   | 20    | 1.2 ± 0.4   | 0.8834s    | -
ScalObject-sl.62.log    | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.1797s    | -
ScalObject-sl.62.log    | Counting(0)   | 20    | 1.2 ± 0.4   | 1.4323s    | -
ScalObject-sl.62.log    | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.1975s    | -
ScalObject-sl.62.log    | Symbolic      | 20    | 1.2 ± 0.4   | 0.2921s    | -
ScalObject-sl.62.log    | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0538s    | -
ScalObject-sl.62.log    | Saturate      | 20    | 1.2 ± 0.4   | 0.0042s    | -
ScalObject-sl.62.log    | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0036s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.63.log    | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3254s    | -
ScalObject-sl.63.log    | Counting(4)   | 20    | 1.0 ± 0.0   | 0.6631s    | -
ScalObject-sl.63.log    | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1792s    | -
ScalObject-sl.63.log    | Counting(2)   | 20    | 1.0 ± 0.0   | 0.8758s    | -
ScalObject-sl.63.log    | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1883s    | -
ScalObject-sl.63.log    | Counting(0)   | 20    | 1.0 ± 0.0   | 1.0696s    | -
ScalObject-sl.63.log    | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.2126s    | -
ScalObject-sl.63.log    | Symbolic      | 20    | 1.0 ± 0.0   | 0.1897s    | -
ScalObject-sl.63.log    | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.045s     | -
ScalObject-sl.63.log    | Saturate      | 20    | 1.0 ± 0.0   | 0.0053s    | -
ScalObject-sl.63.log    | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.64.log    | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3373s    | -
ScalObject-sl.64.log    | Counting(4)   | 20    | 1.0 ± 0.0   | 0.6912s    | -
ScalObject-sl.64.log    | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1609s    | -
ScalObject-sl.64.log    | Counting(2)   | 20    | 1.0 ± 0.0   | 0.9528s    | -
ScalObject-sl.64.log    | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.161s     | -
ScalObject-sl.64.log    | Counting(0)   | 20    | 1.0 ± 0.0   | 1.0357s    | -
ScalObject-sl.64.log    | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1697s    | -
ScalObject-sl.64.log    | Symbolic      | 20    | 1.0 ± 0.0   | 0.2001s    | -
ScalObject-sl.64.log    | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0285s    | -
ScalObject-sl.64.log    | Saturate      | 20    | 1.0 ± 0.0   | 0.0048s    | -
ScalObject-sl.64.log    | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0052s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.65.log    | Enumerate+C   | 17    | 1.4 ± 0.8   | 0.1767s    | -
ScalObject-sl.65.log    | Counting(4)   | 17    | 1.4 ± 0.8   | 0.2284s    | -
ScalObject-sl.65.log    | Counting(4)+R | 17    | 1.4 ± 0.8   | 0.148s     | -
ScalObject-sl.65.log    | Counting(2)   | 17    | 1.4 ± 0.8   | 0.3166s    | -
ScalObject-sl.65.log    | Counting(2)+R | 17    | 1.4 ± 0.8   | 0.1581s    | -
ScalObject-sl.65.log    | Counting(0)   | 17    | 1.4 ± 0.8   | 0.3932s    | -
ScalObject-sl.65.log    | Counting(0)+R | 17    | 1.4 ± 0.8   | 0.155s     | -
ScalObject-sl.65.log    | Symbolic      | 17    | 1.4 ± 0.8   | 0.0929s    | -
ScalObject-sl.65.log    | Symbolic+R    | 17    | 1.4 ± 0.8   | 0.039s     | -
ScalObject-sl.65.log    | Saturate      | 17    | 1.4 ± 0.8   | 0.0043s    | -
ScalObject-sl.65.log    | Saturate+R    | 17    | 1.4 ± 0.8   | 0.0039s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.66.log    | Enumerate+C   | 20    | 1.1 ± 0.3   | 0.4645s    | -
ScalObject-sl.66.log    | Counting(4)   | 20    | 1.1 ± 0.3   | 0.6639s    | -
ScalObject-sl.66.log    | Counting(4)+R | 20    | 1.1 ± 0.3   | 0.1949s    | -
ScalObject-sl.66.log    | Counting(2)   | 20    | 1.1 ± 0.3   | 0.8553s    | -
ScalObject-sl.66.log    | Counting(2)+R | 20    | 1.1 ± 0.3   | 0.1922s    | -
ScalObject-sl.66.log    | Counting(0)   | 20    | 1.1 ± 0.3   | 1.2537s    | -
ScalObject-sl.66.log    | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.2019s    | -
ScalObject-sl.66.log    | Symbolic      | 20    | 1.1 ± 0.3   | 0.2823s    | -
ScalObject-sl.66.log    | Symbolic+R    | 20    | 1.1 ± 0.3   | 0.0515s    | -
ScalObject-sl.66.log    | Saturate      | 20    | 1.1 ± 0.3   | 0.0043s    | -
ScalObject-sl.66.log    | Saturate+R    | 20    | 1.1 ± 0.3   | 0.0045s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.67.log    | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3077s    | -
ScalObject-sl.67.log    | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5415s    | -
ScalObject-sl.67.log    | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.4074s    | -
ScalObject-sl.67.log    | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7569s    | -
ScalObject-sl.67.log    | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.5303s    | -
ScalObject-sl.67.log    | Counting(0)   | 20    | 1.0 ± 0.0   | 0.8174s    | -
ScalObject-sl.67.log    | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.5865s    | -
ScalObject-sl.67.log    | Symbolic      | 20    | 1.0 ± 0.0   | 0.1495s    | -
ScalObject-sl.67.log    | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.1186s    | -
ScalObject-sl.67.log    | Saturate      | 20    | 1.0 ± 0.0   | 0.0076s    | -
ScalObject-sl.67.log    | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0074s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.68.log    | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.342s     | -
ScalObject-sl.68.log    | Counting(4)   | 20    | 1.0 ± 0.0   | 0.7396s    | -
ScalObject-sl.68.log    | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1812s    | -
ScalObject-sl.68.log    | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7827s    | -
ScalObject-sl.68.log    | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1838s    | -
ScalObject-sl.68.log    | Counting(0)   | 20    | 1.0 ± 0.0   | 1.067s     | -
ScalObject-sl.68.log    | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.221s     | -
ScalObject-sl.68.log    | Symbolic      | 20    | 1.0 ± 0.0   | 0.1852s    | -
ScalObject-sl.68.log    | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0439s    | -
ScalObject-sl.68.log    | Saturate      | 20    | 1.0 ± 0.0   | 0.0045s    | -
ScalObject-sl.68.log    | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0046s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.69.log    | Enumerate+C   | 20    | 1.6 ± 0.5   | 0.9771s    | -
ScalObject-sl.69.log    | Counting(4)   | 20    | 1.6 ± 0.5   | 0.8079s    | -
ScalObject-sl.69.log    | Counting(4)+R | 20    | 1.6 ± 0.5   | 0.3386s    | -
ScalObject-sl.69.log    | Counting(2)   | 20    | 1.6 ± 0.5   | 0.8092s    | -
ScalObject-sl.69.log    | Counting(2)+R | 20    | 1.6 ± 0.5   | 0.371s     | -
ScalObject-sl.69.log    | Counting(0)   | 20    | 1.6 ± 0.5   | 1.1969s    | -
ScalObject-sl.69.log    | Counting(0)+R | 20    | 1.6 ± 0.5   | 0.4199s    | -
ScalObject-sl.69.log    | Symbolic      | 20    | 1.6 ± 0.5   | 0.3806s    | -
ScalObject-sl.69.log    | Symbolic+R    | 20    | 1.6 ± 0.5   | 0.1653s    | -
ScalObject-sl.69.log    | Saturate      | 20    | 1.6 ± 0.5   | 0.0055s    | -
ScalObject-sl.69.log    | Saturate+R    | 20    | 1.6 ± 0.5   | 0.0063s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.70.log    | Enumerate+C   | 20    | 1.3 ± 0.5   | 0.7045s    | -
ScalObject-sl.70.log    | Counting(4)   | 20    | 1.3 ± 0.5   | 0.7636s    | -
ScalObject-sl.70.log    | Counting(4)+R | 20    | 1.3 ± 0.5   | 0.237s     | -
ScalObject-sl.70.log    | Counting(2)   | 20    | 1.3 ± 0.5   | 0.8532s    | -
ScalObject-sl.70.log    | Counting(2)+R | 20    | 1.3 ± 0.5   | 0.2355s    | -
ScalObject-sl.70.log    | Counting(0)   | 20    | 1.3 ± 0.5   | 1.1055s    | -
ScalObject-sl.70.log    | Counting(0)+R | 20    | 1.3 ± 0.5   | 0.2746s    | -
ScalObject-sl.70.log    | Symbolic      | 20    | 1.3 ± 0.5   | 0.3333s    | -
ScalObject-sl.70.log    | Symbolic+R    | 20    | 1.3 ± 0.5   | 0.0708s    | -
ScalObject-sl.70.log    | Saturate      | 20    | 1.3 ± 0.5   | 0.005s     | -
ScalObject-sl.70.log    | Saturate+R    | 20    | 1.3 ± 0.5   | 0.0045s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.71.log    | Enumerate+C   | 20    | 1.7 ± 0.5   | 0.9774s    | -
ScalObject-sl.71.log    | Counting(4)   | 20    | 1.7 ± 0.5   | 0.6603s    | -
ScalObject-sl.71.log    | Counting(4)+R | 20    | 1.7 ± 0.5   | 0.364s     | -
ScalObject-sl.71.log    | Counting(2)   | 20    | 1.7 ± 0.5   | 0.8214s    | -
ScalObject-sl.71.log    | Counting(2)+R | 20    | 1.7 ± 0.5   | 0.4986s    | -
ScalObject-sl.71.log    | Counting(0)   | 20    | 1.7 ± 0.5   | 1.2314s    | -
ScalObject-sl.71.log    | Counting(0)+R | 20    | 1.7 ± 0.5   | 0.5897s    | -
ScalObject-sl.71.log    | Symbolic      | 20    | 1.7 ± 0.5   | 0.3519s    | -
ScalObject-sl.71.log    | Symbolic+R    | 20    | 1.7 ± 0.5   | 0.2271s    | -
ScalObject-sl.71.log    | Saturate      | 20    | 1.7 ± 0.5   | 0.0089s    | -
ScalObject-sl.71.log    | Saturate+R    | 20    | 1.7 ± 0.5   | 0.0062s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.72.log    | Enumerate+C   | 20    | 2.0 ± 0.9   | 2.179s     | -
ScalObject-sl.72.log    | Counting(4)   | 20    | 2.0 ± 0.9   | 0.8206s    | -
ScalObject-sl.72.log    | Counting(4)+R | 20    | 2.0 ± 0.9   | 0.4311s    | -
ScalObject-sl.72.log    | Counting(2)   | 20    | 2.0 ± 0.9   | 1.0454s    | -
ScalObject-sl.72.log    | Counting(2)+R | 20    | 2.0 ± 0.9   | 0.406s     | -
ScalObject-sl.72.log    | Counting(0)   | 20    | 2.0 ± 0.9   | 1.3057s    | -
ScalObject-sl.72.log    | Counting(0)+R | 20    | 2.0 ± 0.9   | 0.4522s    | -
ScalObject-sl.72.log    | Symbolic      | 20    | 2.0 ± 0.9   | 0.4155s    | -
ScalObject-sl.72.log    | Symbolic+R    | 20    | 2.0 ± 0.9   | 0.2008s    | -
ScalObject-sl.72.log    | Saturate      | 20    | 2.0 ± 0.9   | 0.0059s    | -
ScalObject-sl.72.log    | Saturate+R    | 20    | 2.0 ± 0.9   | 0.0054s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.73.log    | Enumerate+C   | 20    | 1.3 ± 0.7   | 0.5313s    | -
ScalObject-sl.73.log    | Counting(4)   | 20    | 1.3 ± 0.7   | 0.6969s    | -
ScalObject-sl.73.log    | Counting(4)+R | 20    | 1.3 ± 0.7   | 0.1822s    | -
ScalObject-sl.73.log    | Counting(2)   | 20    | 1.3 ± 0.7   | 0.9525s    | -
ScalObject-sl.73.log    | Counting(2)+R | 20    | 1.3 ± 0.7   | 0.1756s    | -
ScalObject-sl.73.log    | Counting(0)   | 20    | 1.3 ± 0.7   | 1.1595s    | -
ScalObject-sl.73.log    | Counting(0)+R | 20    | 1.3 ± 0.7   | 0.1781s    | -
ScalObject-sl.73.log    | Symbolic      | 20    | 1.3 ± 0.7   | 0.336s     | -
ScalObject-sl.73.log    | Symbolic+R    | 20    | 1.3 ± 0.7   | 0.0424s    | -
ScalObject-sl.73.log    | Saturate      | 20    | 1.3 ± 0.7   | 0.0042s    | -
ScalObject-sl.73.log    | Saturate+R    | 20    | 1.3 ± 0.7   | 0.0043s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.74.log    | Enumerate+C   | 20    | 1.1 ± 0.3   | 0.3414s    | -
ScalObject-sl.74.log    | Counting(4)   | 20    | 1.1 ± 0.3   | 0.6729s    | -
ScalObject-sl.74.log    | Counting(4)+R | 20    | 1.1 ± 0.3   | 0.1745s    | -
ScalObject-sl.74.log    | Counting(2)   | 20    | 1.1 ± 0.3   | 0.7928s    | -
ScalObject-sl.74.log    | Counting(2)+R | 20    | 1.1 ± 0.3   | 0.1757s    | -
ScalObject-sl.74.log    | Counting(0)   | 20    | 1.1 ± 0.3   | 1.3795s    | -
ScalObject-sl.74.log    | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.1686s    | -
ScalObject-sl.74.log    | Symbolic      | 20    | 1.1 ± 0.3   | 0.2544s    | -
ScalObject-sl.74.log    | Symbolic+R    | 20    | 1.1 ± 0.3   | 0.035s     | -
ScalObject-sl.74.log    | Saturate      | 20    | 1.1 ± 0.3   | 0.004s     | -
ScalObject-sl.74.log    | Saturate+R    | 20    | 1.1 ± 0.3   | 0.0043s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.75.log    | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3274s    | -
ScalObject-sl.75.log    | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5604s    | -
ScalObject-sl.75.log    | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1891s    | -
ScalObject-sl.75.log    | Counting(2)   | 20    | 1.0 ± 0.0   | 0.6815s    | -
ScalObject-sl.75.log    | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.2003s    | -
ScalObject-sl.75.log    | Counting(0)   | 20    | 1.0 ± 0.0   | 1.6358s    | -
ScalObject-sl.75.log    | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.2286s    | -
ScalObject-sl.75.log    | Symbolic      | 20    | 1.0 ± 0.0   | 0.1798s    | -
ScalObject-sl.75.log    | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0443s    | -
ScalObject-sl.75.log    | Saturate      | 20    | 1.0 ± 0.0   | 0.0061s    | -
ScalObject-sl.75.log    | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0051s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.76.log    | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.9578s    | -
ScalObject-sl.76.log    | Counting(4)   | 20    | 1.4 ± 0.5   | 0.659s     | -
ScalObject-sl.76.log    | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.3535s    | -
ScalObject-sl.76.log    | Counting(2)   | 20    | 1.4 ± 0.5   | 0.9874s    | -
ScalObject-sl.76.log    | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.4517s    | -
ScalObject-sl.76.log    | Counting(0)   | 20    | 1.4 ± 0.5   | 1.3764s    | -
ScalObject-sl.76.log    | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.5107s    | -
ScalObject-sl.76.log    | Symbolic      | 20    | 1.4 ± 0.5   | 0.3649s    | -
ScalObject-sl.76.log    | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.1427s    | -
ScalObject-sl.76.log    | Saturate      | 20    | 1.4 ± 0.5   | 0.0047s    | -
ScalObject-sl.76.log    | Saturate+R    | 20    | 1.4 ± 0.5   | 0.0059s    | -
------------------------+---------------+-------+-------------+------------+--
