# data/report-Dec-01-2014-17h41.txt
Generating reports for examples/generated/small/**/*.log
------------------------------------------------------------------------------
               examples/generated/small/**/*.log (timeout 10s)                
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-rdq.99.log   | Symbolic+R    | 20    | 1.9±0.7     | 0.2883s    | -
ScalObject-rdq.99.log   | Saturate      | 20    | 1.9±0.7     | 0.0094s    | -
ScalObject-rdq.99.log   | Saturate+R    | 20    | 1.9±0.7     | 0.0101s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.00.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3654s    | -
ScalObject-sl.00.log    | Counting(4)   | 20    | 1.0±0.0     | 0.6425s    | -
ScalObject-sl.00.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.1991s    | -
ScalObject-sl.00.log    | Counting(2)   | 20    | 1.0±0.0     | 0.9787s    | -
ScalObject-sl.00.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.206s     | -
ScalObject-sl.00.log    | Counting(0)   | 20    | 1.0±0.0     | 1.403s     | -
ScalObject-sl.00.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.2258s    | -
ScalObject-sl.00.log    | Symbolic      | 20    | 1.0±0.0     | 0.186s     | -
ScalObject-sl.00.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.0412s    | -
ScalObject-sl.00.log    | Saturate      | 20    | 1.0±0.0     | 0.0108s    | -
ScalObject-sl.00.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0093s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.01.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3689s    | -
ScalObject-sl.01.log    | Counting(4)   | 20    | 1.0±0.0     | 0.6483s    | -
ScalObject-sl.01.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.1853s    | -
ScalObject-sl.01.log    | Counting(2)   | 20    | 1.0±0.0     | 0.8194s    | -
ScalObject-sl.01.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.1938s    | -
ScalObject-sl.01.log    | Counting(0)   | 20    | 1.0±0.0     | 1.1315s    | -
ScalObject-sl.01.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.2147s    | -
ScalObject-sl.01.log    | Symbolic      | 20    | 1.0±0.0     | 0.199s     | -
ScalObject-sl.01.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.032s     | -
ScalObject-sl.01.log    | Saturate      | 20    | 1.0±0.0     | 0.0072s    | -
ScalObject-sl.01.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0074s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.02.log    | Enumerate+C   | 20    | 1.3±0.5     | 0.3461s    | -
ScalObject-sl.02.log    | Counting(4)   | 20    | 1.3±0.5     | 0.6538s    | -
ScalObject-sl.02.log    | Counting(4)+R | 20    | 1.3±0.5     | 0.2186s    | -
ScalObject-sl.02.log    | Counting(2)   | 20    | 1.3±0.5     | 0.8916s    | -
ScalObject-sl.02.log    | Counting(2)+R | 20    | 1.3±0.5     | 0.2399s    | -
ScalObject-sl.02.log    | Counting(0)   | 20    | 1.3±0.5     | 1.2108s    | -
ScalObject-sl.02.log    | Counting(0)+R | 20    | 1.3±0.5     | 0.2735s    | -
ScalObject-sl.02.log    | Symbolic      | 20    | 1.3±0.5     | 0.2819s    | -
ScalObject-sl.02.log    | Symbolic+R    | 20    | 1.3±0.5     | 0.0527s    | -
ScalObject-sl.02.log    | Saturate      | 20    | 1.3±0.5     | 0.0114s    | -
ScalObject-sl.02.log    | Saturate+R    | 20    | 1.3±0.5     | 0.0089s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.03.log    | Enumerate+C   | 20    | 1.4±0.5     | 0.6036s    | -
ScalObject-sl.03.log    | Counting(4)   | 20    | 1.4±0.5     | 0.84s      | -
ScalObject-sl.03.log    | Counting(4)+R | 20    | 1.4±0.5     | 0.2373s    | -
ScalObject-sl.03.log    | Counting(2)   | 20    | 1.4±0.5     | 1.3103s    | -
ScalObject-sl.03.log    | Counting(2)+R | 20    | 1.4±0.5     | 0.2425s    | -
ScalObject-sl.03.log    | Counting(0)   | 20    | 1.4±0.5     | 1.6168s    | -
ScalObject-sl.03.log    | Counting(0)+R | 20    | 1.4±0.5     | 0.2577s    | -
ScalObject-sl.03.log    | Symbolic      | 20    | 1.4±0.5     | 0.3154s    | -
ScalObject-sl.03.log    | Symbolic+R    | 20    | 1.4±0.5     | 0.07s      | -
ScalObject-sl.03.log    | Saturate      | 20    | 1.4±0.5     | 0.0089s    | -
ScalObject-sl.03.log    | Saturate+R    | 20    | 1.4±0.5     | 0.0089s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.04.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3286s    | -
ScalObject-sl.04.log    | Counting(4)   | 20    | 1.0±0.0     | 0.5886s    | -
ScalObject-sl.04.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.1794s    | -
ScalObject-sl.04.log    | Counting(2)   | 20    | 1.0±0.0     | 0.7667s    | -
ScalObject-sl.04.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.1844s    | -
ScalObject-sl.04.log    | Counting(0)   | 20    | 1.0±0.0     | 1.0654s    | -
ScalObject-sl.04.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.177s     | -
ScalObject-sl.04.log    | Symbolic      | 20    | 1.0±0.0     | 0.1518s    | -
ScalObject-sl.04.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.0182s    | -
ScalObject-sl.04.log    | Saturate      | 20    | 1.0±0.0     | 0.0037s    | -
ScalObject-sl.04.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0042s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.05.log    | Enumerate+C   | 20    | 1.7±0.7     | 0.3489s    | -
ScalObject-sl.05.log    | Counting(4)   | 20    | 1.7±0.7     | 0.6611s    | -
ScalObject-sl.05.log    | Counting(4)+R | 20    | 1.7±0.7     | 0.3197s    | -
ScalObject-sl.05.log    | Counting(2)   | 20    | 1.7±0.7     | 1.0926s    | -
ScalObject-sl.05.log    | Counting(2)+R | 20    | 1.7±0.7     | 0.3724s    | -
ScalObject-sl.05.log    | Counting(0)   | 20    | 1.7±0.7     | 1.108s     | -
ScalObject-sl.05.log    | Counting(0)+R | 20    | 1.7±0.7     | 0.3524s    | -
ScalObject-sl.05.log    | Symbolic      | 20    | 1.7±0.7     | 0.3428s    | -
ScalObject-sl.05.log    | Symbolic+R    | 20    | 1.7±0.7     | 0.1177s    | -
ScalObject-sl.05.log    | Saturate      | 20    | 1.7±0.7     | 0.01s      | -
ScalObject-sl.05.log    | Saturate+R    | 20    | 1.7±0.7     | 0.01s      | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.06.log    | Enumerate+C   | 20    | 1.2±0.4     | 0.4456s    | -
ScalObject-sl.06.log    | Counting(4)   | 20    | 1.2±0.4     | 0.5933s    | -
ScalObject-sl.06.log    | Counting(4)+R | 20    | 1.2±0.4     | 0.1953s    | -
ScalObject-sl.06.log    | Counting(2)   | 20    | 1.2±0.4     | 0.7169s    | -
ScalObject-sl.06.log    | Counting(2)+R | 20    | 1.2±0.4     | 0.1958s    | -
ScalObject-sl.06.log    | Counting(0)   | 20    | 1.2±0.4     | 1.7593s    | -
ScalObject-sl.06.log    | Counting(0)+R | 20    | 1.2±0.4     | 0.1983s    | -
ScalObject-sl.06.log    | Symbolic      | 20    | 1.2±0.4     | 0.2644s    | -
ScalObject-sl.06.log    | Symbolic+R    | 20    | 1.2±0.4     | 0.0388s    | -
ScalObject-sl.06.log    | Saturate      | 20    | 1.2±0.4     | 0.0077s    | -
ScalObject-sl.06.log    | Saturate+R    | 20    | 1.2±0.4     | 0.0075s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.07.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3637s    | -
ScalObject-sl.07.log    | Counting(4)   | 20    | 1.0±0.0     | 0.7042s    | -
ScalObject-sl.07.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.2173s    | -
ScalObject-sl.07.log    | Counting(2)   | 20    | 1.0±0.0     | 0.9958s    | -
ScalObject-sl.07.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.2235s    | -
ScalObject-sl.07.log    | Counting(0)   | 20    | 1.0±0.0     | 1.1556s    | -
ScalObject-sl.07.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.2528s    | -
ScalObject-sl.07.log    | Symbolic      | 20    | 1.0±0.0     | 0.1844s    | -
ScalObject-sl.07.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.0451s    | -
ScalObject-sl.07.log    | Saturate      | 20    | 1.0±0.0     | 0.0094s    | -
ScalObject-sl.07.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0084s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.08.log    | Enumerate+C   | 20    | 1.1±0.3     | 0.5543s    | -
ScalObject-sl.08.log    | Counting(4)   | 20    | 1.1±0.3     | 0.5882s    | -
ScalObject-sl.08.log    | Counting(4)+R | 20    | 1.1±0.3     | 0.2182s    | -
ScalObject-sl.08.log    | Counting(2)   | 20    | 1.1±0.3     | 0.9357s    | -
ScalObject-sl.08.log    | Counting(2)+R | 20    | 1.1±0.3     | 0.2216s    | -
ScalObject-sl.08.log    | Counting(0)   | 20    | 1.1±0.3     | 1.4209s    | -
ScalObject-sl.08.log    | Counting(0)+R | 20    | 1.1±0.3     | 0.2395s    | -
ScalObject-sl.08.log    | Symbolic      | 20    | 1.1±0.3     | 0.2526s    | -
ScalObject-sl.08.log    | Symbolic+R    | 20    | 1.1±0.3     | 0.0551s    | -
ScalObject-sl.08.log    | Saturate      | 20    | 1.1±0.3     | 0.0087s    | -
ScalObject-sl.08.log    | Saturate+R    | 20    | 1.1±0.3     | 0.0077s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.09.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3521s    | -
ScalObject-sl.09.log    | Counting(4)   | 20    | 1.0±0.0     | 0.5987s    | -
ScalObject-sl.09.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.1817s    | -
ScalObject-sl.09.log    | Counting(2)   | 20    | 1.0±0.0     | 0.8208s    | -
ScalObject-sl.09.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.1797s    | -
ScalObject-sl.09.log    | Counting(0)   | 20    | 1.0±0.0     | 1.0492s    | -
ScalObject-sl.09.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.1793s    | -
ScalObject-sl.09.log    | Symbolic      | 20    | 1.0±0.0     | 0.1849s    | -
ScalObject-sl.09.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.0241s    | -
ScalObject-sl.09.log    | Saturate      | 20    | 1.0±0.0     | 0.0046s    | -
ScalObject-sl.09.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0098s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.10.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3181s    | -
ScalObject-sl.10.log    | Counting(4)   | 20    | 1.0±0.0     | 0.515s     | -
ScalObject-sl.10.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.1708s    | -
ScalObject-sl.10.log    | Counting(2)   | 20    | 1.0±0.0     | 0.5819s    | -
ScalObject-sl.10.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.1853s    | -
ScalObject-sl.10.log    | Counting(0)   | 20    | 1.0±0.0     | 0.8304s    | -
ScalObject-sl.10.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.1746s    | -
ScalObject-sl.10.log    | Symbolic      | 20    | 1.0±0.0     | 0.1468s    | -
ScalObject-sl.10.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.0169s    | -
ScalObject-sl.10.log    | Saturate      | 20    | 1.0±0.0     | 0.0051s    | -
ScalObject-sl.10.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0038s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.11.log    | Enumerate+C   | 20    | 1.2±0.4     | 0.5916s    | -
ScalObject-sl.11.log    | Counting(4)   | 20    | 1.2±0.4     | 0.5706s    | -
ScalObject-sl.11.log    | Counting(4)+R | 20    | 1.2±0.4     | 0.1956s    | -
ScalObject-sl.11.log    | Counting(2)   | 20    | 1.2±0.4     | 0.6398s    | -
ScalObject-sl.11.log    | Counting(2)+R | 20    | 1.2±0.4     | 0.1951s    | -
ScalObject-sl.11.log    | Counting(0)   | 20    | 1.2±0.4     | 1.4515s    | -
ScalObject-sl.11.log    | Counting(0)+R | 20    | 1.2±0.4     | 0.1922s    | -
ScalObject-sl.11.log    | Symbolic      | 20    | 1.2±0.4     | 0.2685s    | -
ScalObject-sl.11.log    | Symbolic+R    | 20    | 1.2±0.4     | 0.0361s    | -
ScalObject-sl.11.log    | Saturate      | 20    | 1.2±0.4     | 0.0071s    | -
ScalObject-sl.11.log    | Saturate+R    | 20    | 1.2±0.4     | 0.0072s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.12.log    | Enumerate+C   | 20    | 1.2±0.4     | 0.341s     | -
ScalObject-sl.12.log    | Counting(4)   | 20    | 1.2±0.4     | 0.6126s    | -
ScalObject-sl.12.log    | Counting(4)+R | 20    | 1.2±0.4     | 0.2111s    | -
ScalObject-sl.12.log    | Counting(2)   | 20    | 1.2±0.4     | 0.7557s    | -
ScalObject-sl.12.log    | Counting(2)+R | 20    | 1.2±0.4     | 0.2269s    | -
ScalObject-sl.12.log    | Counting(0)   | 20    | 1.2±0.4     | 1.0739s    | -
ScalObject-sl.12.log    | Counting(0)+R | 20    | 1.2±0.4     | 0.2329s    | -
ScalObject-sl.12.log    | Symbolic      | 20    | 1.2±0.4     | 0.2011s    | -
ScalObject-sl.12.log    | Symbolic+R    | 20    | 1.2±0.4     | 0.0514s    | -
ScalObject-sl.12.log    | Saturate      | 20    | 1.2±0.4     | 0.0104s    | -
ScalObject-sl.12.log    | Saturate+R    | 20    | 1.2±0.4     | 0.0081s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.13.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3455s    | -
ScalObject-sl.13.log    | Counting(4)   | 20    | 1.0±0.0     | 0.5809s    | -
ScalObject-sl.13.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.2238s    | -
ScalObject-sl.13.log    | Counting(2)   | 20    | 1.0±0.0     | 0.6829s    | -
ScalObject-sl.13.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.2366s    | -
ScalObject-sl.13.log    | Counting(0)   | 20    | 1.0±0.0     | 0.9092s    | -
ScalObject-sl.13.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.2584s    | -
ScalObject-sl.13.log    | Symbolic      | 20    | 1.0±0.0     | 0.1694s    | -
ScalObject-sl.13.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.0475s    | -
ScalObject-sl.13.log    | Saturate      | 20    | 1.0±0.0     | 0.0122s    | -
ScalObject-sl.13.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0086s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.14.log    | Enumerate+C   | 20    | 1.5±0.7     | 1.5822s    | -
ScalObject-sl.14.log    | Counting(4)   | 20    | 1.5±0.7     | 0.5622s    | -
ScalObject-sl.14.log    | Counting(4)+R | 20    | 1.5±0.7     | 0.3454s    | -
ScalObject-sl.14.log    | Counting(2)   | 20    | 1.5±0.7     | 0.7074s    | -
ScalObject-sl.14.log    | Counting(2)+R | 20    | 1.5±0.7     | 0.3732s    | -
ScalObject-sl.14.log    | Counting(0)   | 20    | 1.5±0.7     | 0.9813s    | -
ScalObject-sl.14.log    | Counting(0)+R | 20    | 1.5±0.7     | 0.4535s    | -
ScalObject-sl.14.log    | Symbolic      | 20    | 1.5±0.7     | 0.2797s    | -
ScalObject-sl.14.log    | Symbolic+R    | 20    | 1.5±0.7     | 0.1494s    | -
ScalObject-sl.14.log    | Saturate      | 20    | 1.5±0.7     | 0.0125s    | -
ScalObject-sl.14.log    | Saturate+R    | 20    | 1.5±0.7     | 0.0112s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.15.log    | Enumerate+C   | 20    | 1.1±0.3     | 0.3584s    | -
ScalObject-sl.15.log    | Counting(4)   | 20    | 1.1±0.3     | 0.5308s    | -
ScalObject-sl.15.log    | Counting(4)+R | 20    | 1.1±0.3     | 0.1806s    | -
ScalObject-sl.15.log    | Counting(2)   | 20    | 1.1±0.3     | 0.5912s    | -
ScalObject-sl.15.log    | Counting(2)+R | 20    | 1.1±0.3     | 0.1779s    | -
ScalObject-sl.15.log    | Counting(0)   | 20    | 1.1±0.3     | 0.7652s    | -
ScalObject-sl.15.log    | Counting(0)+R | 20    | 1.1±0.3     | 0.1798s    | -
ScalObject-sl.15.log    | Symbolic      | 20    | 1.1±0.3     | 0.1902s    | -
ScalObject-sl.15.log    | Symbolic+R    | 20    | 1.1±0.3     | 0.0214s    | -
ScalObject-sl.15.log    | Saturate      | 20    | 1.1±0.3     | 0.004s     | -
ScalObject-sl.15.log    | Saturate+R    | 20    | 1.1±0.3     | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.16.log    | Enumerate+C   | 20    | 1.6±0.5     | 1.6573s    | -
ScalObject-sl.16.log    | Counting(4)   | 20    | 1.6±0.5     | 0.7972s    | -
ScalObject-sl.16.log    | Counting(4)+R | 20    | 1.6±0.5     | 0.3981s    | -
ScalObject-sl.16.log    | Counting(2)   | 20    | 1.6±0.5     | 0.8928s    | -
ScalObject-sl.16.log    | Counting(2)+R | 20    | 1.6±0.5     | 0.4422s    | -
ScalObject-sl.16.log    | Counting(0)   | 20    | 1.6±0.5     | 1.6258s    | -
ScalObject-sl.16.log    | Counting(0)+R | 20    | 1.6±0.5     | 0.7144s    | -
ScalObject-sl.16.log    | Symbolic      | 20    | 1.6±0.5     | 0.4776s    | -
ScalObject-sl.16.log    | Symbolic+R    | 20    | 1.6±0.5     | 0.2132s    | -
ScalObject-sl.16.log    | Saturate      | 20    | 1.6±0.5     | 0.0102s    | -
ScalObject-sl.16.log    | Saturate+R    | 20    | 1.6±0.5     | 0.0098s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.17.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3519s    | -
ScalObject-sl.17.log    | Counting(4)   | 20    | 1.0±0.0     | 0.6409s    | -
ScalObject-sl.17.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.185s     | -
ScalObject-sl.17.log    | Counting(2)   | 20    | 1.0±0.0     | 0.8257s    | -
ScalObject-sl.17.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.1883s    | -
ScalObject-sl.17.log    | Counting(0)   | 20    | 1.0±0.0     | 1.023s     | -
ScalObject-sl.17.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.1878s    | -
ScalObject-sl.17.log    | Symbolic      | 20    | 1.0±0.0     | 0.1706s    | -
ScalObject-sl.17.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.0246s    | -
ScalObject-sl.17.log    | Saturate      | 20    | 1.0±0.0     | 0.0069s    | -
ScalObject-sl.17.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0078s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.18.log    | Enumerate+C   | 20    | 1.1±0.3     | 0.3697s    | -
ScalObject-sl.18.log    | Counting(4)   | 20    | 1.1±0.3     | 0.6972s    | -
ScalObject-sl.18.log    | Counting(4)+R | 20    | 1.1±0.3     | 0.2023s    | -
ScalObject-sl.18.log    | Counting(2)   | 20    | 1.1±0.3     | 0.9599s    | -
ScalObject-sl.18.log    | Counting(2)+R | 20    | 1.1±0.3     | 0.2109s    | -
ScalObject-sl.18.log    | Counting(0)   | 20    | 1.1±0.3     | 1.1999s    | -
ScalObject-sl.18.log    | Counting(0)+R | 20    | 1.1±0.3     | 0.2291s    | -
ScalObject-sl.18.log    | Symbolic      | 20    | 1.1±0.3     | 0.2361s    | -
ScalObject-sl.18.log    | Symbolic+R    | 20    | 1.1±0.3     | 0.0421s    | -
ScalObject-sl.18.log    | Saturate      | 20    | 1.1±0.3     | 0.0106s    | -
ScalObject-sl.18.log    | Saturate+R    | 20    | 1.1±0.3     | 0.0081s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.19.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3682s    | -
ScalObject-sl.19.log    | Counting(4)   | 20    | 1.0±0.0     | 0.7416s    | -
ScalObject-sl.19.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.1787s    | -
ScalObject-sl.19.log    | Counting(2)   | 20    | 1.0±0.0     | 0.9243s    | -
ScalObject-sl.19.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.1796s    | -
ScalObject-sl.19.log    | Counting(0)   | 20    | 1.0±0.0     | 1.401s     | -
ScalObject-sl.19.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.1891s    | -
ScalObject-sl.19.log    | Symbolic      | 20    | 1.0±0.0     | 0.1882s    | -
ScalObject-sl.19.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.0237s    | -
ScalObject-sl.19.log    | Saturate      | 20    | 1.0±0.0     | 0.0036s    | -
ScalObject-sl.19.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0081s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-sl.20.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3785s    | -
ScalObject-sl.20.log    | Counting(4)   | 20    | 1.0±0.0     | 0.6655s    | -
ScalObject-sl.20.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.1873s    | -
ScalObject-sl.20.log    | Counting(2)   | 20    | 1.0±0.0     | 1.0205s    | -
ScalObject-sl.20.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.1876s    | -
ScalObject-sl.20.log    | Counting(0)   | 20    | 1.0±0.0     | 1.5271s    | -
ScalObject-sl.20.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.1987s    | -
ScalObject-sl.20.log    | Symbolic      | 20    | 1.0±0.0     | 0.1956s    | -
ScalObject-sl.20.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.028s     | -
