history	object	algorithm	steps	concurrency	time	violation
ScalObject-rdq.14.log	atomic-queue	Counting(0)	20	1.8 ± 0.4	0.8528s	false
ScalObject-rdq.14.log	atomic-queue	Counting(0)+R	20	1.8 ± 0.4	0.7775s	false
ScalObject-rdq.14.log	atomic-queue	Symbolic	20	1.8 ± 0.4	0.3231s	false
ScalObject-rdq.14.log	atomic-queue	Symbolic+R	20	1.8 ± 0.4	0.2847s	false
ScalObject-rdq.14.log	atomic-queue	Saturate	20	1.8 ± 0.4	0.0088s	false
ScalObject-rdq.14.log	atomic-queue	Saturate+R	20	1.8 ± 0.4	0.0102s	false
ScalObject-rdq.15.log	atomic-queue	Enumerate+C	7	1.6 ± 0.5	0.1043s	true
ScalObject-rdq.15.log	atomic-queue	Counting(4)	7	1.6 ± 0.5	0.0601s	true
ScalObject-rdq.15.log	atomic-queue	Counting(4)+R	7	1.6 ± 0.5	0.0581s	true
ScalObject-rdq.15.log	atomic-queue	Counting(2)	7	1.6 ± 0.5	0.0607s	true
ScalObject-rdq.15.log	atomic-queue	Counting(2)+R	7	1.6 ± 0.5	0.0613s	true
ScalObject-rdq.15.log	atomic-queue	Counting(0)	20	1.7 ± 0.5	1.3227s	false
ScalObject-rdq.15.log	atomic-queue	Counting(0)+R	20	1.7 ± 0.5	0.5976s	false
ScalObject-rdq.15.log	atomic-queue	Symbolic	7	1.6 ± 0.5	0.0163s	true
ScalObject-rdq.15.log	atomic-queue	Symbolic+R	7	1.6 ± 0.5	0.0175s	true
ScalObject-rdq.15.log	atomic-queue	Saturate	7	1.6 ± 0.5	0.0039s	true
ScalObject-rdq.15.log	atomic-queue	Saturate+R	7	1.6 ± 0.5	0.0042s	true
ScalObject-rdq.16.log	atomic-queue	Enumerate+C	6	1.0 ± 0.0	0.0542s	true
ScalObject-rdq.16.log	atomic-queue	Counting(4)	6	1.0 ± 0.0	0.0583s	true
ScalObject-rdq.16.log	atomic-queue	Counting(4)+R	6	1.0 ± 0.0	0.0592s	true
ScalObject-rdq.16.log	atomic-queue	Counting(2)	6	1.0 ± 0.0	0.0635s	true
ScalObject-rdq.16.log	atomic-queue	Counting(2)+R	6	1.0 ± 0.0	0.061s	true
ScalObject-rdq.16.log	atomic-queue	Counting(0)	20	1.3 ± 0.5	1.2397s	false
ScalObject-rdq.16.log	atomic-queue	Counting(0)+R	20	1.3 ± 0.5	0.3054s	false
ScalObject-rdq.16.log	atomic-queue	Symbolic	6	1.0 ± 0.0	0.011s	true
ScalObject-rdq.16.log	atomic-queue	Symbolic+R	6	1.0 ± 0.0	0.0116s	true
ScalObject-rdq.16.log	atomic-queue	Saturate	6	1.0 ± 0.0	0.0027s	true
ScalObject-rdq.16.log	atomic-queue	Saturate+R	6	1.0 ± 0.0	0.0032s	true
ScalObject-rdq.17.log	atomic-queue	Enumerate+C	20	1.3 ± 0.5	0.9732s	false
ScalObject-rdq.17.log	atomic-queue	Counting(4)	20	1.3 ± 0.5	0.7369s	false
ScalObject-rdq.17.log	atomic-queue	Counting(4)+R	20	1.3 ± 0.5	0.3115s	false
ScalObject-rdq.17.log	atomic-queue	Counting(2)	20	1.3 ± 0.5	1.1245s	false
ScalObject-rdq.17.log	atomic-queue	Counting(2)+R	20	1.3 ± 0.5	0.3489s	false
ScalObject-rdq.17.log	atomic-queue	Counting(0)	20	1.3 ± 0.5	1.3822s	false
ScalObject-rdq.17.log	atomic-queue	Counting(0)+R	20	1.3 ± 0.5	0.4724s	false
ScalObject-rdq.17.log	atomic-queue	Symbolic	20	1.3 ± 0.5	0.3773s	false
ScalObject-rdq.17.log	atomic-queue	Symbolic+R	20	1.3 ± 0.5	0.1209s	false
ScalObject-rdq.17.log	atomic-queue	Saturate	20	1.3 ± 0.5	0.0061s	false
ScalObject-rdq.17.log	atomic-queue	Saturate+R	20	1.3 ± 0.5	0.0043s	false
ScalObject-rdq.18.log	atomic-queue	Enumerate+C	20	1.6 ± 0.5	1.654s	false
ScalObject-rdq.18.log	atomic-queue	Counting(4)	20	1.6 ± 0.5	0.8593s	false
ScalObject-rdq.18.log	atomic-queue	Counting(4)+R	20	1.6 ± 0.5	0.2922s	false
ScalObject-rdq.18.log	atomic-queue	Counting(2)	20	1.6 ± 0.5	1.2555s	false
ScalObject-rdq.18.log	atomic-queue	Counting(2)+R	20	1.6 ± 0.5	0.2955s	false
ScalObject-rdq.18.log	atomic-queue	Counting(0)	20	1.6 ± 0.5	1.5727s	false
ScalObject-rdq.18.log	atomic-queue	Counting(0)+R	20	1.6 ± 0.5	0.374s	false
ScalObject-rdq.18.log	atomic-queue	Symbolic	20	1.6 ± 0.5	0.5672s	false
ScalObject-rdq.18.log	atomic-queue	Symbolic+R	20	1.6 ± 0.5	0.1221s	false
ScalObject-rdq.18.log	atomic-queue	Saturate	20	1.6 ± 0.5	0.0051s	false
ScalObject-rdq.18.log	atomic-queue	Saturate+R	20	1.6 ± 0.5	0.0043s	false
ScalObject-rdq.19.log	atomic-queue	Enumerate+C	20	2.0 ± 0.8	1.8193s	false
ScalObject-rdq.19.log	atomic-queue	Counting(4)	20	2.0 ± 0.8	0.8699s	false
ScalObject-rdq.19.log	atomic-queue	Counting(4)+R	20	2.0 ± 0.8	0.3742s	false
ScalObject-rdq.19.log	atomic-queue	Counting(2)	20	2.0 ± 0.8	1.0959s	false
ScalObject-rdq.19.log	atomic-queue	Counting(2)+R	20	2.0 ± 0.8	0.386s	false
ScalObject-rdq.19.log	atomic-queue	Counting(0)	20	2.0 ± 0.8	1.5484s	false
ScalObject-rdq.19.log	atomic-queue	Counting(0)+R	20	2.0 ± 0.8	0.3777s	false
ScalObject-rdq.19.log	atomic-queue	Symbolic	20	2.0 ± 0.8	0.5765s	false
ScalObject-rdq.19.log	atomic-queue	Symbolic+R	20	2.0 ± 0.8	0.1826s	false
ScalObject-rdq.19.log	atomic-queue	Saturate	20	2.0 ± 0.8	0.0063s	false
ScalObject-rdq.19.log	atomic-queue	Saturate+R	20	2.0 ± 0.8	0.0063s	false
ScalObject-rdq.20.log	atomic-queue	Enumerate+C	11	1.2 ± 0.4	0.1374s	true
ScalObject-rdq.20.log	atomic-queue	Counting(4)	11	1.2 ± 0.4	0.0995s	true
ScalObject-rdq.20.log	atomic-queue	Counting(4)+R	11	1.2 ± 0.4	0.0801s	true
ScalObject-rdq.20.log	atomic-queue	Counting(2)	11	1.2 ± 0.4	0.1069s	true
ScalObject-rdq.20.log	atomic-queue	Counting(2)+R	11	1.2 ± 0.4	0.0798s	true
ScalObject-rdq.20.log	atomic-queue	Counting(0)	20	1.8 ± 1.0	1.65s	false
ScalObject-rdq.20.log	atomic-queue	Counting(0)+R	20	1.8 ± 1.0	0.4409s	false
ScalObject-rdq.20.log	atomic-queue	Symbolic	11	1.2 ± 0.4	0.032s	true
ScalObject-rdq.20.log	atomic-queue	Symbolic+R	11	1.2 ± 0.4	0.0132s	true
ScalObject-rdq.20.log	atomic-queue	Saturate	11	1.2 ± 0.4	0.0031s	true
ScalObject-rdq.20.log	atomic-queue	Saturate+R	11	1.2 ± 0.4	0.0031s	true
ScalObject-rdq.21.log	atomic-queue	Enumerate+C	20	1.5 ± 0.7	0.8304s	false
ScalObject-rdq.21.log	atomic-queue	Counting(4)	20	1.5 ± 0.7	0.6931s	false
ScalObject-rdq.21.log	atomic-queue	Counting(4)+R	20	1.5 ± 0.7	0.3414s	false
ScalObject-rdq.21.log	atomic-queue	Counting(2)	20	1.5 ± 0.7	0.8885s	false
ScalObject-rdq.21.log	atomic-queue	Counting(2)+R	20	1.5 ± 0.7	0.3819s	false
ScalObject-rdq.21.log	atomic-queue	Counting(0)	20	1.5 ± 0.7	1.1772s	false
ScalObject-rdq.21.log	atomic-queue	Counting(0)+R	20	1.5 ± 0.7	0.4373s	false
ScalObject-rdq.21.log	atomic-queue	Symbolic	20	1.5 ± 0.7	0.3655s	false
ScalObject-rdq.21.log	atomic-queue	Symbolic+R	20	1.5 ± 0.7	0.1713s	false
ScalObject-rdq.21.log	atomic-queue	Saturate	20	1.5 ± 0.7	0.0057s	false
ScalObject-rdq.21.log	atomic-queue	Saturate+R	20	1.5 ± 0.7	0.0052s	false
ScalObject-rdq.22.log	atomic-queue	Enumerate+C	20	1.3 ± 0.7	0.3396s	false
ScalObject-rdq.22.log	atomic-queue	Counting(4)	20	1.3 ± 0.7	0.7297s	false
ScalObject-rdq.22.log	atomic-queue	Counting(4)+R	20	1.3 ± 0.7	0.2196s	false
ScalObject-rdq.22.log	atomic-queue	Counting(2)	20	1.3 ± 0.7	0.8477s	false
ScalObject-rdq.22.log	atomic-queue	Counting(2)+R	20	1.3 ± 0.7	0.2275s	false
ScalObject-rdq.22.log	atomic-queue	Counting(0)	20	1.3 ± 0.7	1.0726s	false
ScalObject-rdq.22.log	atomic-queue	Counting(0)+R	20	1.3 ± 0.7	0.2597s	false
ScalObject-rdq.22.log	atomic-queue	Symbolic	20	1.3 ± 0.7	0.2984s	false
ScalObject-rdq.22.log	atomic-queue	Symbolic+R	20	1.3 ± 0.7	0.0766s	false
ScalObject-rdq.22.log	atomic-queue	Saturate	20	1.3 ± 0.7	0.0042s	false
ScalObject-rdq.22.log	atomic-queue	Saturate+R	20	1.3 ± 0.7	0.004s	false
ScalObject-rdq.23.log	atomic-queue	Enumerate+C	20	1.4 ± 0.5	0.7621s	false
ScalObject-rdq.23.log	atomic-queue	Counting(4)	20	1.4 ± 0.5	0.7973s	false
ScalObject-rdq.23.log	atomic-queue	Counting(4)+R	20	1.4 ± 0.5	0.3143s	false
ScalObject-rdq.23.log	atomic-queue	Counting(2)	20	1.4 ± 0.5	0.9839s	false
ScalObject-rdq.23.log	atomic-queue	Counting(2)+R	20	1.4 ± 0.5	0.3197s	false
ScalObject-rdq.23.log	atomic-queue	Counting(0)	20	1.4 ± 0.5	1.5919s	false
ScalObject-rdq.23.log	atomic-queue	Counting(0)+R	20	1.4 ± 0.5	0.3799s	false
ScalObject-rdq.23.log	atomic-queue	Symbolic	20	1.4 ± 0.5	0.4307s	false
ScalObject-rdq.23.log	atomic-queue	Symbolic+R	20	1.4 ± 0.5	0.1434s	false
ScalObject-rdq.23.log	atomic-queue	Saturate	20	1.4 ± 0.5	0.0046s	false
ScalObject-rdq.23.log	atomic-queue	Saturate+R	20	1.4 ± 0.5	0.0044s	false
ScalObject-rdq.24.log	atomic-queue	Enumerate+C	20	1.8 ± 0.6	2.3786s	false
ScalObject-rdq.24.log	atomic-queue	Counting(4)	20	1.8 ± 0.6	0.8971s	false
ScalObject-rdq.24.log	atomic-queue	Counting(4)+R	20	1.8 ± 0.6	0.5075s	false
ScalObject-rdq.24.log	atomic-queue	Counting(2)	20	1.8 ± 0.6	1.1755s	false
ScalObject-rdq.24.log	atomic-queue	Counting(2)+R	20	1.8 ± 0.6	0.7079s	false
ScalObject-rdq.24.log	atomic-queue	Counting(0)	20	1.8 ± 0.6	1.2407s	false
ScalObject-rdq.24.log	atomic-queue	Counting(0)+R	20	1.8 ± 0.6	0.7928s	false
ScalObject-rdq.24.log	atomic-queue	Symbolic	20	1.8 ± 0.6	0.5481s	false
ScalObject-rdq.24.log	atomic-queue	Symbolic+R	20	1.8 ± 0.6	0.2896s	false
ScalObject-rdq.24.log	atomic-queue	Saturate	20	1.8 ± 0.6	0.0046s	false
ScalObject-rdq.24.log	atomic-queue	Saturate+R	20	1.8 ± 0.6	0.0047s	false
ScalObject-rdq.25.log	atomic-queue	Enumerate+C	20	1.4 ± 0.5	0.3388s	false
ScalObject-rdq.25.log	atomic-queue	Counting(4)	20	1.4 ± 0.5	0.7828s	false
ScalObject-rdq.25.log	atomic-queue	Counting(4)+R	20	1.4 ± 0.5	0.2434s	false
ScalObject-rdq.25.log	atomic-queue	Counting(2)	20	1.4 ± 0.5	0.9016s	false
ScalObject-rdq.25.log	atomic-queue	Counting(2)+R	20	1.4 ± 0.5	0.2676s	false
ScalObject-rdq.25.log	atomic-queue	Counting(0)	20	1.4 ± 0.5	1.3524s	false
ScalObject-rdq.25.log	atomic-queue	Counting(0)+R	20	1.4 ± 0.5	0.2731s	false
ScalObject-rdq.25.log	atomic-queue	Symbolic	20	1.4 ± 0.5	0.3831s	false
ScalObject-rdq.25.log	atomic-queue	Symbolic+R	20	1.4 ± 0.5	0.1146s	false
ScalObject-rdq.25.log	atomic-queue	Saturate	20	1.4 ± 0.5	0.0067s	false
ScalObject-rdq.25.log	atomic-queue	Saturate+R	20	1.4 ± 0.5	0.0057s	false
ScalObject-rdq.26.log	atomic-queue	Enumerate+C	20*	2.0 ± 0.9	10.0104s*	false
ScalObject-rdq.26.log	atomic-queue	Counting(4)	20	2.0 ± 0.9	1.1191s	false
ScalObject-rdq.26.log	atomic-queue	Counting(4)+R	20	2.0 ± 0.9	0.9712s	false
ScalObject-rdq.26.log	atomic-queue	Counting(2)	20	2.0 ± 0.9	1.3792s	false
ScalObject-rdq.26.log	atomic-queue	Counting(2)+R	20	2.0 ± 0.9	1.1762s	false
ScalObject-rdq.26.log	atomic-queue	Counting(0)	20	2.0 ± 0.9	1.1641s	false
ScalObject-rdq.26.log	atomic-queue	Counting(0)+R	20	2.0 ± 0.9	1.0485s	false
ScalObject-rdq.26.log	atomic-queue	Symbolic	20	2.0 ± 0.9	0.637s	false
ScalObject-rdq.26.log	atomic-queue	Symbolic+R	20	2.0 ± 0.9	0.5448s	false
ScalObject-rdq.26.log	atomic-queue	Saturate	20	2.0 ± 0.9	0.0062s	false
ScalObject-rdq.26.log	atomic-queue	Saturate+R	20	2.0 ± 0.9	0.0066s	false
ScalObject-rdq.27.log	atomic-queue	Enumerate+C	13	1.4 ± 0.7	0.1031s	false
ScalObject-rdq.27.log	atomic-queue	Counting(4)	13	1.4 ± 0.7	0.1231s	false
ScalObject-rdq.27.log	atomic-queue	Counting(4)+R	13	1.4 ± 0.7	0.0994s	false
ScalObject-rdq.27.log	atomic-queue	Counting(2)	13	1.4 ± 0.7	0.1462s	false
ScalObject-rdq.27.log	atomic-queue	Counting(2)+R	13	1.4 ± 0.7	0.1036s	false
ScalObject-rdq.27.log	atomic-queue	Counting(0)	13	1.4 ± 0.7	0.1449s	false
ScalObject-rdq.27.log	atomic-queue	Counting(0)+R	13	1.4 ± 0.7	0.1172s	false
ScalObject-rdq.27.log	atomic-queue	Symbolic	13	1.4 ± 0.7	0.0337s	false
ScalObject-rdq.27.log	atomic-queue	Symbolic+R	13	1.4 ± 0.7	0.0269s	false
ScalObject-rdq.27.log	atomic-queue	Saturate	13	1.4 ± 0.7	0.0036s	false
ScalObject-rdq.27.log	atomic-queue	Saturate+R	13	1.4 ± 0.7	0.0037s	false
ScalObject-rdq.28.log	atomic-queue	Enumerate+C	20	1.6 ± 0.5	1.345s	false
ScalObject-rdq.28.log	atomic-queue	Counting(4)	20	1.6 ± 0.5	0.8915s	false
ScalObject-rdq.28.log	atomic-queue	Counting(4)+R	20	1.6 ± 0.5	0.2523s	false
ScalObject-rdq.28.log	atomic-queue	Counting(2)	20	1.6 ± 0.5	1.0612s	false
ScalObject-rdq.28.log	atomic-queue	Counting(2)+R	20	1.6 ± 0.5	0.2531s	false
ScalObject-rdq.28.log	atomic-queue	Counting(0)	20	1.6 ± 0.5	1.4406s	false
ScalObject-rdq.28.log	atomic-queue	Counting(0)+R	20	1.6 ± 0.5	0.2943s	false
ScalObject-rdq.28.log	atomic-queue	Symbolic	20	1.6 ± 0.5	0.5306s	false
ScalObject-rdq.28.log	atomic-queue	Symbolic+R	20	1.6 ± 0.5	0.1193s	false
ScalObject-rdq.28.log	atomic-queue	Saturate	20	1.6 ± 0.5	0.0043s	false
ScalObject-rdq.28.log	atomic-queue	Saturate+R	20	1.6 ± 0.5	0.0039s	false
ScalObject-rdq.29.log	atomic-queue	Enumerate+C	20	2.2 ± 0.8	1.34s	false
ScalObject-rdq.29.log	atomic-queue	Counting(4)	20	2.2 ± 0.8	0.8834s	false
ScalObject-rdq.29.log	atomic-queue	Counting(4)+R	20	2.2 ± 0.8	0.4154s	false
ScalObject-rdq.29.log	atomic-queue	Counting(2)	20	2.2 ± 0.8	1.1273s	false
ScalObject-rdq.29.log	atomic-queue	Counting(2)+R	20	2.2 ± 0.8	0.4332s	false
ScalObject-rdq.29.log	atomic-queue	Counting(0)	20	2.2 ± 0.8	1.1878s	false
ScalObject-rdq.29.log	atomic-queue	Counting(0)+R	20	2.2 ± 0.8	0.5138s	false
ScalObject-rdq.29.log	atomic-queue	Symbolic	20	2.2 ± 0.8	0.6653s	false
ScalObject-rdq.29.log	atomic-queue	Symbolic+R	20	2.2 ± 0.8	0.217s	false
ScalObject-rdq.29.log	atomic-queue	Saturate	20	2.2 ± 0.8	0.0047s	false
ScalObject-rdq.29.log	atomic-queue	Saturate+R	20	2.2 ± 0.8	0.0047s	false
ScalObject-rdq.30.log	atomic-queue	Enumerate+C	20	1.3 ± 0.5	0.8389s	false
ScalObject-rdq.30.log	atomic-queue	Counting(4)	20	1.3 ± 0.5	0.8275s	false
ScalObject-rdq.30.log	atomic-queue	Counting(4)+R	20	1.3 ± 0.5	0.2451s	false
ScalObject-rdq.30.log	atomic-queue	Counting(2)	20	1.3 ± 0.5	1.0843s	false
ScalObject-rdq.30.log	atomic-queue	Counting(2)+R	20	1.3 ± 0.5	0.2413s	false
ScalObject-rdq.30.log	atomic-queue	Counting(0)	20	1.3 ± 0.5	1.2482s	false
ScalObject-rdq.30.log	atomic-queue	Counting(0)+R	20	1.3 ± 0.5	0.2593s	false
ScalObject-rdq.30.log	atomic-queue	Symbolic	20	1.3 ± 0.5	0.3521s	false
ScalObject-rdq.30.log	atomic-queue	Symbolic+R	20	1.3 ± 0.5	0.0985s	false
ScalObject-rdq.30.log	atomic-queue	Saturate	20	1.3 ± 0.5	0.0038s	false
ScalObject-rdq.30.log	atomic-queue	Saturate+R	20	1.3 ± 0.5	0.004s	false
ScalObject-rdq.31.log	atomic-queue	Enumerate+C	20	1.3 ± 0.5	0.3313s	false
ScalObject-rdq.31.log	atomic-queue	Counting(4)	20	1.3 ± 0.5	0.5435s	false
ScalObject-rdq.31.log	atomic-queue	Counting(4)+R	20	1.3 ± 0.5	0.2605s	false
ScalObject-rdq.31.log	atomic-queue	Counting(2)	20	1.3 ± 0.5	0.8483s	false
ScalObject-rdq.31.log	atomic-queue	Counting(2)+R	20	1.3 ± 0.5	0.3072s	false
ScalObject-rdq.31.log	atomic-queue	Counting(0)	20	1.3 ± 0.5	1.0847s	false
ScalObject-rdq.31.log	atomic-queue	Counting(0)+R	20	1.3 ± 0.5	0.3473s	false
ScalObject-rdq.31.log	atomic-queue	Symbolic	20	1.3 ± 0.5	0.306s	false
ScalObject-rdq.31.log	atomic-queue	Symbolic+R	20	1.3 ± 0.5	0.1141s	false
ScalObject-rdq.31.log	atomic-queue	Saturate	20	1.3 ± 0.5	0.0055s	false
ScalObject-rdq.31.log	atomic-queue	Saturate+R	20	1.3 ± 0.5	0.0051s	false
ScalObject-rdq.32.log	atomic-queue	Enumerate+C	6	1.0 ± 0.0	0.051s	true
ScalObject-rdq.32.log	atomic-queue	Counting(4)	6	1.0 ± 0.0	0.0542s	true
ScalObject-rdq.32.log	atomic-queue	Counting(4)+R	6	1.0 ± 0.0	0.0533s	true
ScalObject-rdq.32.log	atomic-queue	Counting(2)	6	1.0 ± 0.0	0.0504s	true
ScalObject-rdq.32.log	atomic-queue	Counting(2)+R	6	1.0 ± 0.0	0.0512s	true
ScalObject-rdq.32.log	atomic-queue	Counting(0)	20	1.4 ± 0.5	1.075s	false
ScalObject-rdq.32.log	atomic-queue	Counting(0)+R	20	1.4 ± 0.5	0.4474s	false
ScalObject-rdq.32.log	atomic-queue	Symbolic	6	1.0 ± 0.0	0.0112s	true
ScalObject-rdq.32.log	atomic-queue	Symbolic+R	6	1.0 ± 0.0	0.0135s	true
ScalObject-rdq.32.log	atomic-queue	Saturate	6	1.0 ± 0.0	0.0026s	true
ScalObject-rdq.32.log	atomic-queue	Saturate+R	6	1.0 ± 0.0	0.0037s	true
ScalObject-rdq.33.log	atomic-queue	Enumerate+C	20	1.5 ± 0.7	0.6299s	false
ScalObject-rdq.33.log	atomic-queue	Counting(4)	20	1.5 ± 0.7	0.7239s	false
ScalObject-rdq.33.log	atomic-queue	Counting(4)+R	20	1.5 ± 0.7	0.2516s	false
ScalObject-rdq.33.log	atomic-queue	Counting(2)	20	1.5 ± 0.7	1.0149s	false
ScalObject-rdq.33.log	atomic-queue	Counting(2)+R	20	1.5 ± 0.7	0.2492s	false
ScalObject-rdq.33.log	atomic-queue	Counting(0)	20	1.5 ± 0.7	1.2911s	false
ScalObject-rdq.33.log	atomic-queue	Counting(0)+R	20	1.5 ± 0.7	0.2567s	false
ScalObject-rdq.33.log	atomic-queue	Symbolic	20	1.5 ± 0.7	0.5067s	false
ScalObject-rdq.33.log	atomic-queue	Symbolic+R	20	1.5 ± 0.7	0.1014s	false
ScalObject-rdq.33.log	atomic-queue	Saturate	20	1.5 ± 0.7	0.0041s	false
ScalObject-rdq.33.log	atomic-queue	Saturate+R	20	1.5 ± 0.7	0.0039s	false
ScalObject-rdq.34.log	atomic-queue	Enumerate+C	20	1.0 ± 0.0	0.3427s	false
ScalObject-rdq.34.log	atomic-queue	Counting(4)	20	1.0 ± 0.0	0.5585s	false
ScalObject-rdq.34.log	atomic-queue	Counting(4)+R	20	1.0 ± 0.0	0.1685s	false
ScalObject-rdq.34.log	atomic-queue	Counting(2)	20	1.0 ± 0.0	0.8637s	false
ScalObject-rdq.34.log	atomic-queue	Counting(2)+R	20	1.0 ± 0.0	0.1749s	false
ScalObject-rdq.34.log	atomic-queue	Counting(0)	20	1.0 ± 0.0	0.9792s	false
ScalObject-rdq.34.log	atomic-queue	Counting(0)+R	20	1.0 ± 0.0	0.1879s	false
ScalObject-rdq.34.log	atomic-queue	Symbolic	20	1.0 ± 0.0	0.1901s	false
ScalObject-rdq.34.log	atomic-queue	Symbolic+R	20	1.0 ± 0.0	0.0348s	false
ScalObject-rdq.34.log	atomic-queue	Saturate	20	1.0 ± 0.0	0.0043s	false
ScalObject-rdq.34.log	atomic-queue	Saturate+R	20	1.0 ± 0.0	0.004s	false
ScalObject-rdq.35.log	atomic-queue	Enumerate+C	20	1.8 ± 0.6	0.6841s	false
ScalObject-rdq.35.log	atomic-queue	Counting(4)	20	1.8 ± 0.6	0.921s	false
ScalObject-rdq.35.log	atomic-queue	Counting(4)+R	20	1.8 ± 0.6	0.3011s	false
ScalObject-rdq.35.log	atomic-queue	Counting(2)	20	1.8 ± 0.6	1.1265s	false
ScalObject-rdq.35.log	atomic-queue	Counting(2)+R	20	1.8 ± 0.6	0.3231s	false
ScalObject-rdq.35.log	atomic-queue	Counting(0)	20	1.8 ± 0.6	1.3495s	false
ScalObject-rdq.35.log	atomic-queue	Counting(0)+R	20	1.8 ± 0.6	0.333s	false
ScalObject-rdq.35.log	atomic-queue	Symbolic	20	1.8 ± 0.6	0.5378s	false
ScalObject-rdq.35.log	atomic-queue	Symbolic+R	20	1.8 ± 0.6	0.14s	false
ScalObject-rdq.35.log	atomic-queue	Saturate	20	1.8 ± 0.6	0.0038s	false
ScalObject-rdq.35.log	atomic-queue	Saturate+R	20	1.8 ± 0.6	0.0036s	false
ScalObject-rdq.36.log	atomic-queue	Enumerate+C	20	1.5 ± 0.5	0.677s	false
ScalObject-rdq.36.log	atomic-queue	Counting(4)	20	1.5 ± 0.5	0.7479s	false
ScalObject-rdq.36.log	atomic-queue	Counting(4)+R	20	1.5 ± 0.5	0.4423s	false
ScalObject-rdq.36.log	atomic-queue	Counting(2)	20	1.5 ± 0.5	0.8933s	false
ScalObject-rdq.36.log	atomic-queue	Counting(2)+R	20	1.5 ± 0.5	0.4997s	false
ScalObject-rdq.36.log	atomic-queue	Counting(0)	20	1.5 ± 0.5	1.4958s	false
ScalObject-rdq.36.log	atomic-queue	Counting(0)+R	20	1.5 ± 0.5	0.6329s	false
ScalObject-rdq.36.log	atomic-queue	Symbolic	20	1.5 ± 0.5	0.4227s	false
ScalObject-rdq.36.log	atomic-queue	Symbolic+R	20	1.5 ± 0.5	0.2338s	false
ScalObject-rdq.36.log	atomic-queue	Saturate	20	1.5 ± 0.5	0.0044s	false
ScalObject-rdq.36.log	atomic-queue	Saturate+R	20	1.5 ± 0.5	0.0048s	false
ScalObject-rdq.37.log	atomic-queue	Enumerate+C	20	1.4 ± 0.5	0.8805s	false
ScalObject-rdq.37.log	atomic-queue	Counting(4)	20	1.4 ± 0.5	0.8128s	false
ScalObject-rdq.37.log	atomic-queue	Counting(4)+R	20	1.4 ± 0.5	0.2521s	false
ScalObject-rdq.37.log	atomic-queue	Counting(2)	20	1.4 ± 0.5	0.9526s	false
ScalObject-rdq.37.log	atomic-queue	Counting(2)+R	20	1.4 ± 0.5	0.2671s	false
ScalObject-rdq.37.log	atomic-queue	Counting(0)	20	1.4 ± 0.5	1.0822s	false
ScalObject-rdq.37.log	atomic-queue	Counting(0)+R	20	1.4 ± 0.5	0.2893s	false
ScalObject-rdq.37.log	atomic-queue	Symbolic	20	1.4 ± 0.5	0.4027s	false
ScalObject-rdq.37.log	atomic-queue	Symbolic+R	20	1.4 ± 0.5	0.1019s	false
ScalObject-rdq.37.log	atomic-queue	Saturate	20	1.4 ± 0.5	0.0046s	false
ScalObject-rdq.37.log	atomic-queue	Saturate+R	20	1.4 ± 0.5	0.0038s	false
ScalObject-rdq.38.log	atomic-queue	Enumerate+C	14	1.0 ± 0.0	0.1544s	true
ScalObject-rdq.38.log	atomic-queue	Counting(4)	20	1.0 ± 0.0	0.5447s	false
ScalObject-rdq.38.log	atomic-queue	Counting(4)+R	20	1.0 ± 0.0	0.2356s	false
ScalObject-rdq.38.log	atomic-queue	Counting(2)	20	1.0 ± 0.0	0.8044s	false
ScalObject-rdq.38.log	atomic-queue	Counting(2)+R	20	1.0 ± 0.0	0.2921s	false
ScalObject-rdq.38.log	atomic-queue	Counting(0)	20	1.0 ± 0.0	1.1387s	false
ScalObject-rdq.38.log	atomic-queue	Counting(0)+R	20	1.0 ± 0.0	0.2976s	false
ScalObject-rdq.38.log	atomic-queue	Symbolic	14	1.0 ± 0.0	0.0588s	true
ScalObject-rdq.38.log	atomic-queue	Symbolic+R	14	1.0 ± 0.0	0.0392s	true
ScalObject-rdq.38.log	atomic-queue	Saturate	14	1.0 ± 0.0	0.0043s	true
ScalObject-rdq.38.log	atomic-queue	Saturate+R	14	1.0 ± 0.0	0.0047s	true
ScalObject-rdq.39.log	atomic-queue	Enumerate+C	20	1.0 ± 0.0	0.3433s	false
ScalObject-rdq.39.log	atomic-queue	Counting(4)	20	1.0 ± 0.0	0.6934s	false
ScalObject-rdq.39.log	atomic-queue	Counting(4)+R	20	1.0 ± 0.0	0.2005s	false
ScalObject-rdq.39.log	atomic-queue	Counting(2)	20	1.0 ± 0.0	0.8648s	false
ScalObject-rdq.39.log	atomic-queue	Counting(2)+R	20	1.0 ± 0.0	0.1849s	false
ScalObject-rdq.39.log	atomic-queue	Counting(0)	20	1.0 ± 0.0	1.6952s	false
ScalObject-rdq.39.log	atomic-queue	Counting(0)+R	20	1.0 ± 0.0	0.2372s	false
ScalObject-rdq.39.log	atomic-queue	Symbolic	20	1.0 ± 0.0	0.2886s	false
ScalObject-rdq.39.log	atomic-queue	Symbolic+R	20	1.0 ± 0.0	0.047s	false
ScalObject-rdq.39.log	atomic-queue	Saturate	20	1.0 ± 0.0	0.0045s	false
ScalObject-rdq.39.log	atomic-queue	Saturate+R	20	1.0 ± 0.0	0.0051s	false
ScalObject-rdq.40.log	atomic-queue	Enumerate+C	20	1.2 ± 0.4	0.8569s	false
ScalObject-rdq.40.log	atomic-queue	Counting(4)	20	1.2 ± 0.4	0.7144s	false
