# data/reports/report-Feb-26-2015-00h13.txt
Generating reports for data/histories/generated/small/**/*.log
-------------------------------------------------------------------------------
             data/histories/generated/small/**/*.log (timeout 10s)             
-------------------------------------------------------------------------------
history                 | algorithm | r | ste | che | widt | weig | time    | v
ScalObject-wfq11.35.log | Symbolic  | - | 20  | 10  | 2.8  | 5.8  | 0.6816  | -
ScalObject-wfq11.35.log | Symbolic  | √ | 20  | 10  | 2.8  | 4.2  | 0.3286  | -
ScalObject-wfq11.35.log | Saturate  | - | 20  | 10  | 2.8  | 5.8  | 0.0066  | -
ScalObject-wfq11.35.log | Saturate  | √ | 20  | 10  | 2.8  | 4.2  | 0.0069  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.36.log | Enumerate | - | 20  | 10  | 2.4  | 4.4  | 10.0181 | -
ScalObject-wfq11.36.log | Bound(4)  | - | 20  | 10  | 2.4  | 4.4  | 0.769   | -
ScalObject-wfq11.36.log | Bound(4)  | √ | 20  | 10  | 2.4  | 3.7  | 0.4208  | -
ScalObject-wfq11.36.log | Bound(2)  | - | 20  | 10  | 2.4  | 4.4  | 0.8982  | -
ScalObject-wfq11.36.log | Bound(2)  | √ | 20  | 10  | 2.4  | 3.7  | 0.4723  | -
ScalObject-wfq11.36.log | Bound(0)  | - | 20  | 10  | 2.4  | 4.4  | 1.062   | -
ScalObject-wfq11.36.log | Bound(0)  | √ | 20  | 10  | 2.4  | 3.7  | 0.4962  | -
ScalObject-wfq11.36.log | Symbolic  | - | 20  | 10  | 2.4  | 4.4  | 0.5173  | -
ScalObject-wfq11.36.log | Symbolic  | √ | 20  | 10  | 2.4  | 3.7  | 0.2038  | -
ScalObject-wfq11.36.log | Saturate  | - | 20  | 10  | 2.4  | 4.4  | 0.0063  | -
ScalObject-wfq11.36.log | Saturate  | √ | 20  | 10  | 2.4  | 3.7  | 0.0055  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.37.log | Enumerate | - | 20  | 10  | 1.9  | 4.3  | 2.2039  | -
ScalObject-wfq11.37.log | Bound(4)  | - | 20  | 10  | 1.9  | 4.3  | 0.8089  | -
ScalObject-wfq11.37.log | Bound(4)  | √ | 20  | 10  | 1.9  | 2.8  | 0.3905  | -
ScalObject-wfq11.37.log | Bound(2)  | - | 20  | 10  | 1.9  | 4.3  | 1.1465  | -
ScalObject-wfq11.37.log | Bound(2)  | √ | 20  | 10  | 1.9  | 2.8  | 0.4477  | -
ScalObject-wfq11.37.log | Bound(0)  | - | 20  | 10  | 1.9  | 4.3  | 1.3526  | -
ScalObject-wfq11.37.log | Bound(0)  | √ | 20  | 10  | 1.9  | 2.8  | 0.471   | -
ScalObject-wfq11.37.log | Symbolic  | - | 20  | 10  | 1.9  | 4.3  | 0.5376  | -
ScalObject-wfq11.37.log | Symbolic  | √ | 20  | 10  | 1.9  | 2.8  | 0.1987  | -
ScalObject-wfq11.37.log | Saturate  | - | 20  | 10  | 1.9  | 4.3  | 0.0051  | -
ScalObject-wfq11.37.log | Saturate  | √ | 20  | 10  | 1.9  | 2.8  | 0.0052  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.38.log | Enumerate | - | 20  | 10  | 1.8  | 5.0  | 0.3401  | -
ScalObject-wfq11.38.log | Bound(4)  | - | 20  | 10  | 1.8  | 5.0  | 0.9412  | -
ScalObject-wfq11.38.log | Bound(4)  | √ | 20  | 10  | 1.8  | 2.3  | 0.2751  | -
ScalObject-wfq11.38.log | Bound(2)  | - | 20  | 10  | 1.8  | 5.0  | 0.9528  | -
ScalObject-wfq11.38.log | Bound(2)  | √ | 20  | 10  | 1.8  | 2.3  | 0.2986  | -
ScalObject-wfq11.38.log | Bound(0)  | - | 20  | 10  | 1.8  | 5.0  | 1.2022  | -
ScalObject-wfq11.38.log | Bound(0)  | √ | 20  | 10  | 1.8  | 2.3  | 0.302   | -
ScalObject-wfq11.38.log | Symbolic  | - | 20  | 10  | 1.8  | 5.0  | 0.4784  | -
ScalObject-wfq11.38.log | Symbolic  | √ | 20  | 10  | 1.8  | 2.3  | 0.1073  | -
ScalObject-wfq11.38.log | Saturate  | - | 20  | 10  | 1.8  | 5.0  | 0.0039  | -
ScalObject-wfq11.38.log | Saturate  | √ | 20  | 10  | 1.8  | 2.3  | 0.0037  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.39.log | Enumerate | - | 20  | 10  | 1.9  | 4.6  | 3.1124  | -
ScalObject-wfq11.39.log | Bound(4)  | - | 20  | 10  | 1.9  | 4.6  | 0.7622  | -
ScalObject-wfq11.39.log | Bound(4)  | √ | 20  | 10  | 1.9  | 4.3  | 0.5667  | -
ScalObject-wfq11.39.log | Bound(2)  | - | 20  | 10  | 1.9  | 4.6  | 1.1555  | -
ScalObject-wfq11.39.log | Bound(2)  | √ | 20  | 10  | 1.9  | 4.3  | 0.6173  | -
ScalObject-wfq11.39.log | Bound(0)  | - | 20  | 10  | 1.9  | 4.6  | 1.083   | -
ScalObject-wfq11.39.log | Bound(0)  | √ | 20  | 10  | 1.9  | 4.3  | 0.7107  | -
ScalObject-wfq11.39.log | Symbolic  | - | 20  | 10  | 1.9  | 4.6  | 0.4573  | -
ScalObject-wfq11.39.log | Symbolic  | √ | 20  | 10  | 1.9  | 4.3  | 0.3281  | -
ScalObject-wfq11.39.log | Saturate  | - | 20  | 10  | 1.9  | 4.6  | 0.0067  | -
ScalObject-wfq11.39.log | Saturate  | √ | 20  | 10  | 1.9  | 4.3  | 0.0071  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.40.log | Enumerate | - | 19  | 9   | 3.0  | 4.4  | 10.0171 | -
ScalObject-wfq11.40.log | Bound(4)  | - | 20  | 10  | 2.9  | 4.5  | 1.0247  | -
ScalObject-wfq11.40.log | Bound(4)  | √ | 20  | 10  | 2.9  | 3.8  | 0.5292  | -
ScalObject-wfq11.40.log | Bound(2)  | - | 20  | 10  | 2.9  | 4.5  | 1.3242  | -
ScalObject-wfq11.40.log | Bound(2)  | √ | 20  | 10  | 2.9  | 3.8  | 0.5892  | -
ScalObject-wfq11.40.log | Bound(0)  | - | 20  | 10  | 2.9  | 4.5  | 1.1454  | -
ScalObject-wfq11.40.log | Bound(0)  | √ | 20  | 10  | 2.9  | 3.8  | 0.6078  | -
ScalObject-wfq11.40.log | Symbolic  | - | 20  | 10  | 2.9  | 4.5  | 0.7301  | -
ScalObject-wfq11.40.log | Symbolic  | √ | 20  | 10  | 2.9  | 3.8  | 0.2969  | -
ScalObject-wfq11.40.log | Saturate  | - | 20  | 10  | 2.9  | 4.5  | 0.0053  | -
ScalObject-wfq11.40.log | Saturate  | √ | 20  | 10  | 2.9  | 3.8  | 0.0052  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.41.log | Enumerate | - | 18  | 9   | 3.0  | 4.2  | 10.0057 | -
ScalObject-wfq11.41.log | Bound(4)  | - | 20  | 10  | 2.8  | 4.5  | 0.8451  | -
ScalObject-wfq11.41.log | Bound(4)  | √ | 20  | 10  | 2.8  | 4.1  | 0.6043  | -
ScalObject-wfq11.41.log | Bound(2)  | - | 20  | 10  | 2.8  | 4.5  | 1.1528  | -
ScalObject-wfq11.41.log | Bound(2)  | √ | 20  | 10  | 2.8  | 4.1  | 0.6833  | -
ScalObject-wfq11.41.log | Bound(0)  | - | 20  | 10  | 2.8  | 4.5  | 1.2354  | -
ScalObject-wfq11.41.log | Bound(0)  | √ | 20  | 10  | 2.8  | 4.1  | 0.8673  | -
ScalObject-wfq11.41.log | Symbolic  | - | 20  | 10  | 2.8  | 4.5  | 0.609   | -
ScalObject-wfq11.41.log | Symbolic  | √ | 20  | 10  | 2.8  | 4.1  | 0.4074  | -
ScalObject-wfq11.41.log | Saturate  | - | 20  | 10  | 2.8  | 4.5  | 0.0066  | -
ScalObject-wfq11.41.log | Saturate  | √ | 20  | 10  | 2.8  | 4.1  | 0.0068  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.42.log | Enumerate | - | 20  | 10  | 1.7  | 4.7  | 3.0194  | -
ScalObject-wfq11.42.log | Bound(4)  | - | 20  | 10  | 1.7  | 4.7  | 0.8256  | -
ScalObject-wfq11.42.log | Bound(4)  | √ | 20  | 10  | 1.7  | 2.3  | 0.3294  | -
ScalObject-wfq11.42.log | Bound(2)  | - | 20  | 10  | 1.7  | 4.7  | 1.0215  | -
ScalObject-wfq11.42.log | Bound(2)  | √ | 20  | 10  | 1.7  | 2.3  | 0.3208  | -
ScalObject-wfq11.42.log | Bound(0)  | - | 20  | 10  | 1.7  | 4.7  | 1.2067  | -
ScalObject-wfq11.42.log | Bound(0)  | √ | 20  | 10  | 1.7  | 2.3  | 0.3855  | -
ScalObject-wfq11.42.log | Symbolic  | - | 20  | 10  | 1.7  | 4.7  | 0.5975  | -
ScalObject-wfq11.42.log | Symbolic  | √ | 20  | 10  | 1.7  | 2.3  | 0.1398  | -
ScalObject-wfq11.42.log | Saturate  | - | 20  | 10  | 1.7  | 4.7  | 0.0061  | -
ScalObject-wfq11.42.log | Saturate  | √ | 20  | 10  | 1.7  | 2.3  | 0.0045  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.43.log | Enumerate | - | 18  | 8   | 2.5  | 4.8  | 10.0127 | -
ScalObject-wfq11.43.log | Bound(4)  | - | 20  | 10  | 2.4  | 5.1  | 0.9317  | -
ScalObject-wfq11.43.log | Bound(4)  | √ | 20  | 10  | 2.4  | 5.1  | 0.9315  | -
ScalObject-wfq11.43.log | Bound(2)  | - | 20  | 10  | 2.4  | 5.1  | 1.0863  | -
ScalObject-wfq11.43.log | Bound(2)  | √ | 20  | 10  | 2.4  | 5.1  | 1.0789  | -
ScalObject-wfq11.43.log | Bound(0)  | - | 20  | 10  | 2.4  | 5.1  | 1.1787  | -
ScalObject-wfq11.43.log | Bound(0)  | √ | 20  | 10  | 2.4  | 5.1  | 1.1838  | -
ScalObject-wfq11.43.log | Symbolic  | - | 20  | 10  | 2.4  | 5.1  | 0.5142  | -
ScalObject-wfq11.43.log | Symbolic  | √ | 20  | 10  | 2.4  | 5.1  | 0.4941  | -
ScalObject-wfq11.43.log | Saturate  | - | 20  | 10  | 2.4  | 5.1  | 0.0067  | -
ScalObject-wfq11.43.log | Saturate  | √ | 20  | 10  | 2.4  | 5.1  | 0.0075  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.44.log | Enumerate | - | 20  | 10  | 1.7  | 4.2  | 1.1299  | -
ScalObject-wfq11.44.log | Bound(4)  | - | 20  | 10  | 1.7  | 4.2  | 0.8914  | -
ScalObject-wfq11.44.log | Bound(4)  | √ | 20  | 10  | 1.7  | 2.0  | 0.2797  | -
ScalObject-wfq11.44.log | Bound(2)  | - | 20  | 10  | 1.7  | 4.2  | 1.0602  | -
ScalObject-wfq11.44.log | Bound(2)  | √ | 20  | 10  | 1.7  | 2.0  | 0.2521  | -
ScalObject-wfq11.44.log | Bound(0)  | - | 20  | 10  | 1.7  | 4.2  | 1.316   | -
ScalObject-wfq11.44.log | Bound(0)  | √ | 20  | 10  | 1.7  | 2.0  | 0.3013  | -
ScalObject-wfq11.44.log | Symbolic  | - | 20  | 10  | 1.7  | 4.2  | 0.5385  | -
ScalObject-wfq11.44.log | Symbolic  | √ | 20  | 10  | 1.7  | 2.0  | 0.1074  | -
ScalObject-wfq11.44.log | Saturate  | - | 20  | 10  | 1.7  | 4.2  | 0.0042  | -
ScalObject-wfq11.44.log | Saturate  | √ | 20  | 10  | 1.7  | 2.0  | 0.0042  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.45.log | Enumerate | - | 20  | 10  | 1.6  | 5.0  | 0.3384  | -
ScalObject-wfq11.45.log | Bound(4)  | - | 20  | 10  | 1.6  | 5.0  | 0.8259  | -
ScalObject-wfq11.45.log | Bound(4)  | √ | 20  | 10  | 1.6  | 2.4  | 0.2451  | -
ScalObject-wfq11.45.log | Bound(2)  | - | 20  | 10  | 1.6  | 5.0  | 1.2052  | -
ScalObject-wfq11.45.log | Bound(2)  | √ | 20  | 10  | 1.6  | 2.4  | 0.2692  | -
ScalObject-wfq11.45.log | Bound(0)  | - | 20  | 10  | 1.6  | 5.0  | 1.1262  | -
ScalObject-wfq11.45.log | Bound(0)  | √ | 20  | 10  | 1.6  | 2.4  | 0.266   | -
ScalObject-wfq11.45.log | Symbolic  | - | 20  | 10  | 1.6  | 5.0  | 0.5238  | -
ScalObject-wfq11.45.log | Symbolic  | √ | 20  | 10  | 1.6  | 2.4  | 0.1043  | -
ScalObject-wfq11.45.log | Saturate  | - | 20  | 10  | 1.6  | 5.0  | 0.0054  | -
ScalObject-wfq11.45.log | Saturate  | √ | 20  | 10  | 1.6  | 2.4  | 0.0052  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.46.log | Enumerate | - | 20  | 10  | 2.7  | 5.1  | 5.4464  | -
ScalObject-wfq11.46.log | Bound(4)  | - | 20  | 10  | 2.7  | 5.1  | 1.2599  | -
ScalObject-wfq11.46.log | Bound(4)  | √ | 20  | 10  | 2.7  | 4.1  | 0.6716  | -
ScalObject-wfq11.46.log | Bound(2)  | - | 20  | 10  | 2.7  | 5.1  | 1.3521  | -
ScalObject-wfq11.46.log | Bound(2)  | √ | 20  | 10  | 2.7  | 4.1  | 0.834   | -
ScalObject-wfq11.46.log | Bound(0)  | - | 20  | 10  | 2.7  | 5.1  | 1.2798  | -
ScalObject-wfq11.46.log | Bound(0)  | √ | 20  | 10  | 2.7  | 4.1  | 0.6924  | -
ScalObject-wfq11.46.log | Symbolic  | - | 20  | 10  | 2.7  | 5.1  | 0.6869  | -
ScalObject-wfq11.46.log | Symbolic  | √ | 20  | 10  | 2.7  | 4.1  | 0.4021  | -
ScalObject-wfq11.46.log | Saturate  | - | 20  | 10  | 2.7  | 5.1  | 0.0055  | -
ScalObject-wfq11.46.log | Saturate  | √ | 20  | 10  | 2.7  | 4.1  | 0.0057  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.47.log | Enumerate | - | 20  | 10  | 1.7  | 5.0  | 1.6208  | -
ScalObject-wfq11.47.log | Bound(4)  | - | 20  | 10  | 1.7  | 5.0  | 0.8054  | -
ScalObject-wfq11.47.log | Bound(4)  | √ | 20  | 10  | 1.7  | 2.8  | 0.3094  | -
ScalObject-wfq11.47.log | Bound(2)  | - | 20  | 10  | 1.7  | 5.0  | 1.0452  | -
ScalObject-wfq11.47.log | Bound(2)  | √ | 20  | 10  | 1.7  | 2.8  | 0.3496  | -
ScalObject-wfq11.47.log | Bound(0)  | - | 20  | 10  | 1.7  | 5.0  | 1.2014  | -
ScalObject-wfq11.47.log | Bound(0)  | √ | 20  | 10  | 1.7  | 2.8  | 0.3437  | -
ScalObject-wfq11.47.log | Symbolic  | - | 20  | 10  | 1.7  | 5.0  | 0.4702  | -
ScalObject-wfq11.47.log | Symbolic  | √ | 20  | 10  | 1.7  | 2.8  | 0.1488  | -
ScalObject-wfq11.47.log | Saturate  | - | 20  | 10  | 1.7  | 5.0  | 0.0051  | -
ScalObject-wfq11.47.log | Saturate  | √ | 20  | 10  | 1.7  | 2.8  | 0.005   | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.48.log | Enumerate | - | 20  | 10  | 2.4  | 4.3  | 0.4698  | -
ScalObject-wfq11.48.log | Bound(4)  | - | 20  | 10  | 2.4  | 4.3  | 1.0455  | -
ScalObject-wfq11.48.log | Bound(4)  | √ | 20  | 10  | 2.4  | 3.1  | 0.3862  | -
ScalObject-wfq11.48.log | Bound(2)  | - | 20  | 10  | 2.4  | 4.3  | 1.1793  | -
ScalObject-wfq11.48.log | Bound(2)  | √ | 20  | 10  | 2.4  | 3.1  | 0.3937  | -
ScalObject-wfq11.48.log | Bound(0)  | - | 20  | 10  | 2.4  | 4.3  | 1.5536  | -
ScalObject-wfq11.48.log | Bound(0)  | √ | 20  | 10  | 2.4  | 3.1  | 0.4216  | -
ScalObject-wfq11.48.log | Symbolic  | - | 20  | 10  | 2.4  | 4.3  | 0.7757  | -
ScalObject-wfq11.48.log | Symbolic  | √ | 20  | 10  | 2.4  | 3.1  | 0.1992  | -
ScalObject-wfq11.48.log | Saturate  | - | 20  | 10  | 2.4  | 4.3  | 0.0045  | -
ScalObject-wfq11.48.log | Saturate  | √ | 20  | 10  | 2.4  | 3.1  | 0.0048  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.49.log | Enumerate | - | 20  | 10  | 1.6  | 5.0  | 1.3787  | -
ScalObject-wfq11.49.log | Bound(4)  | - | 20  | 10  | 1.6  | 5.0  | 0.8007  | -
ScalObject-wfq11.49.log | Bound(4)  | √ | 20  | 10  | 1.6  | 2.8  | 0.325   | -
ScalObject-wfq11.49.log | Bound(2)  | - | 20  | 10  | 1.6  | 5.0  | 0.9968  | -
ScalObject-wfq11.49.log | Bound(2)  | √ | 20  | 10  | 1.6  | 2.8  | 0.3624  | -
ScalObject-wfq11.49.log | Bound(0)  | - | 20  | 10  | 1.6  | 5.0  | 1.4338  | -
ScalObject-wfq11.49.log | Bound(0)  | √ | 20  | 10  | 1.6  | 2.8  | 0.4092  | -
ScalObject-wfq11.49.log | Symbolic  | - | 20  | 10  | 1.6  | 5.0  | 0.4528  | -
ScalObject-wfq11.49.log | Symbolic  | √ | 20  | 10  | 1.6  | 2.8  | 0.1562  | -
ScalObject-wfq11.49.log | Saturate  | - | 20  | 10  | 1.6  | 5.0  | 0.0048  | -
ScalObject-wfq11.49.log | Saturate  | √ | 20  | 10  | 1.6  | 2.8  | 0.0041  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.50.log | Enumerate | - | 20  | 10  | 1.7  | 4.4  | 1.4913  | -
ScalObject-wfq11.50.log | Bound(4)  | - | 20  | 10  | 1.7  | 4.4  | 0.7662  | -
ScalObject-wfq11.50.log | Bound(4)  | √ | 20  | 10  | 1.7  | 1.9  | 0.2544  | -
ScalObject-wfq11.50.log | Bound(2)  | - | 20  | 10  | 1.7  | 4.4  | 1.1157  | -
ScalObject-wfq11.50.log | Bound(2)  | √ | 20  | 10  | 1.7  | 1.9  | 0.2458  | -
ScalObject-wfq11.50.log | Bound(0)  | - | 20  | 10  | 1.7  | 4.4  | 1.1733  | -
ScalObject-wfq11.50.log | Bound(0)  | √ | 20  | 10  | 1.7  | 1.9  | 0.2776  | -
ScalObject-wfq11.50.log | Symbolic  | - | 20  | 10  | 1.7  | 4.4  | 0.4994  | -
ScalObject-wfq11.50.log | Symbolic  | √ | 20  | 10  | 1.7  | 1.9  | 0.114   | -
ScalObject-wfq11.50.log | Saturate  | - | 20  | 10  | 1.7  | 4.4  | 0.0047  | -
ScalObject-wfq11.50.log | Saturate  | √ | 20  | 10  | 1.7  | 1.9  | 0.0044  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.51.log | Enumerate | - | 20  | 10  | 1.7  | 4.9  | 0.3326  | -
ScalObject-wfq11.51.log | Bound(4)  | - | 20  | 10  | 1.7  | 4.9  | 0.7031  | -
ScalObject-wfq11.51.log | Bound(4)  | √ | 20  | 10  | 1.7  | 4.5  | 0.4744  | -
ScalObject-wfq11.51.log | Bound(2)  | - | 20  | 10  | 1.7  | 4.9  | 0.8068  | -
ScalObject-wfq11.51.log | Bound(2)  | √ | 20  | 10  | 1.7  | 4.5  | 0.4949  | -
ScalObject-wfq11.51.log | Bound(0)  | - | 20  | 10  | 1.7  | 4.9  | 1.237   | -
ScalObject-wfq11.51.log | Bound(0)  | √ | 20  | 10  | 1.7  | 4.5  | 0.529   | -
ScalObject-wfq11.51.log | Symbolic  | - | 20  | 10  | 1.7  | 4.9  | 0.3944  | -
ScalObject-wfq11.51.log | Symbolic  | √ | 20  | 10  | 1.7  | 4.5  | 0.2355  | -
ScalObject-wfq11.51.log | Saturate  | - | 20  | 10  | 1.7  | 4.9  | 0.0071  | -
ScalObject-wfq11.51.log | Saturate  | √ | 20  | 10  | 1.7  | 4.5  | 0.0072  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.52.log | Enumerate | - | 16  | 7   | 2.1  | 3.4  | 0.4256  | -
ScalObject-wfq11.52.log | Bound(4)  | - | 16  | 7   | 2.1  | 3.4  | 0.3417  | -
ScalObject-wfq11.52.log | Bound(4)  | √ | 16  | 7   | 2.1  | 2.7  | 0.2052  | -
ScalObject-wfq11.52.log | Bound(2)  | - | 16  | 7   | 2.1  | 3.4  | 0.3624  | -
ScalObject-wfq11.52.log | Bound(2)  | √ | 16  | 7   | 2.1  | 2.7  | 0.2096  | -
ScalObject-wfq11.52.log | Bound(0)  | - | 16  | 7   | 2.1  | 3.4  | 0.3306  | -
ScalObject-wfq11.52.log | Bound(0)  | √ | 16  | 7   | 2.1  | 2.7  | 0.2063  | -
ScalObject-wfq11.52.log | Symbolic  | - | 16  | 7   | 2.1  | 3.4  | 0.1874  | -
ScalObject-wfq11.52.log | Symbolic  | √ | 16  | 7   | 2.1  | 2.7  | 0.0834  | -
ScalObject-wfq11.52.log | Saturate  | - | 16  | 7   | 2.1  | 3.4  | 0.0044  | -
ScalObject-wfq11.52.log | Saturate  | √ | 16  | 7   | 2.1  | 2.7  | 0.0044  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.53.log | Enumerate | - | 20  | 10  | 2.1  | 4.7  | 5.7112  | -
ScalObject-wfq11.53.log | Bound(4)  | - | 20  | 10  | 2.1  | 4.7  | 1.0691  | -
ScalObject-wfq11.53.log | Bound(4)  | √ | 20  | 10  | 2.1  | 3.1  | 0.3465  | -
ScalObject-wfq11.53.log | Bound(2)  | - | 20  | 10  | 2.1  | 4.7  | 1.0643  | -
ScalObject-wfq11.53.log | Bound(2)  | √ | 20  | 10  | 2.1  | 3.1  | 0.3456  | -
ScalObject-wfq11.53.log | Bound(0)  | - | 20  | 10  | 2.1  | 4.7  | 1.3716  | -
ScalObject-wfq11.53.log | Bound(0)  | √ | 20  | 10  | 2.1  | 3.1  | 0.3644  | -
ScalObject-wfq11.53.log | Symbolic  | - | 20  | 10  | 2.1  | 4.7  | 0.5798  | -
ScalObject-wfq11.53.log | Symbolic  | √ | 20  | 10  | 2.1  | 3.1  | 0.158   | -
ScalObject-wfq11.53.log | Saturate  | - | 20  | 10  | 2.1  | 4.7  | 0.0053  | -
ScalObject-wfq11.53.log | Saturate  | √ | 20  | 10  | 2.1  | 3.1  | 0.0056  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.54.log | Enumerate | - | 20  | 10  | 2.0  | 4.5  | 2.1564  | -
ScalObject-wfq11.54.log | Bound(4)  | - | 20  | 10  | 2.0  | 4.5  | 0.6787  | -
ScalObject-wfq11.54.log | Bound(4)  | √ | 20  | 10  | 2.0  | 3.6  | 0.384   | -
ScalObject-wfq11.54.log | Bound(2)  | - | 20  | 10  | 2.0  | 4.5  | 0.865   | -
ScalObject-wfq11.54.log | Bound(2)  | √ | 20  | 10  | 2.0  | 3.6  | 0.3829  | -
ScalObject-wfq11.54.log | Bound(0)  | - | 20  | 10  | 2.0  | 4.5  | 1.2332  | -
ScalObject-wfq11.54.log | Bound(0)  | √ | 20  | 10  | 2.0  | 3.6  | 0.3785  | -
ScalObject-wfq11.54.log | Symbolic  | - | 20  | 10  | 2.0  | 4.5  | 0.484   | -
ScalObject-wfq11.54.log | Symbolic  | √ | 20  | 10  | 2.0  | 3.6  | 0.1707  | -
ScalObject-wfq11.54.log | Saturate  | - | 20  | 10  | 2.0  | 4.5  | 0.007   | -
ScalObject-wfq11.54.log | Saturate  | √ | 20  | 10  | 2.0  | 3.6  | 0.0057  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.55.log | Enumerate | - | 20  | 10  | 2.1  | 4.6  | 0.494   | -
ScalObject-wfq11.55.log | Bound(4)  | - | 20  | 10  | 2.1  | 4.6  | 1.0066  | -
ScalObject-wfq11.55.log | Bound(4)  | √ | 20  | 10  | 2.1  | 2.9  | 0.3621  | -
ScalObject-wfq11.55.log | Bound(2)  | - | 20  | 10  | 2.1  | 4.6  | 1.1729  | -
ScalObject-wfq11.55.log | Bound(2)  | √ | 20  | 10  | 2.1  | 2.9  | 0.3503  | -
ScalObject-wfq11.55.log | Bound(0)  | - | 20  | 10  | 2.1  | 4.6  | 1.7333  | -
ScalObject-wfq11.55.log | Bound(0)  | √ | 20  | 10  | 2.1  | 2.9  | 0.4135  | -
ScalObject-wfq11.55.log | Symbolic  | - | 20  | 10  | 2.1  | 4.6  | 0.6567  | -
ScalObject-wfq11.55.log | Symbolic  | √ | 20  | 10  | 2.1  | 2.9  | 0.1594  | -
ScalObject-wfq11.55.log | Saturate  | - | 20  | 10  | 2.1  | 4.6  | 0.0052  | -
ScalObject-wfq11.55.log | Saturate  | √ | 20  | 10  | 2.1  | 2.9  | 0.004   | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.56.log | Enumerate | - | 11  | 4   | 2.2  | 3.3  | 0.1236  | -
ScalObject-wfq11.56.log | Bound(4)  | - | 11  | 4   | 2.2  | 3.3  | 0.1207  | -
ScalObject-wfq11.56.log | Bound(4)  | √ | 11  | 4   | 2.2  | 3.0  | 0.112   | -
ScalObject-wfq11.56.log | Bound(2)  | - | 11  | 4   | 2.2  | 3.3  | 0.1241  | -
ScalObject-wfq11.56.log | Bound(2)  | √ | 11  | 4   | 2.2  | 3.0  | 0.1073  | -
ScalObject-wfq11.56.log | Bound(0)  | - | 11  | 4   | 2.2  | 3.3  | 0.1277  | -
ScalObject-wfq11.56.log | Bound(0)  | √ | 11  | 4   | 2.2  | 3.0  | 0.1172  | -
ScalObject-wfq11.56.log | Symbolic  | - | 11  | 4   | 2.2  | 3.3  | 0.0591  | -
ScalObject-wfq11.56.log | Symbolic  | √ | 11  | 4   | 2.2  | 3.0  | 0.0504  | -
ScalObject-wfq11.56.log | Saturate  | - | 11  | 4   | 2.2  | 3.3  | 0.0037  | -
ScalObject-wfq11.56.log | Saturate  | √ | 11  | 4   | 2.2  | 3.0  | 0.0032  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.57.log | Enumerate | - | 20  | 10  | 2.0  | 5.5  | 1.2085  | -
ScalObject-wfq11.57.log | Bound(4)  | - | 20  | 10  | 2.0  | 5.5  | 0.8626  | -
ScalObject-wfq11.57.log | Bound(4)  | √ | 20  | 10  | 2.0  | 3.8  | 0.4232  | -
ScalObject-wfq11.57.log | Bound(2)  | - | 20  | 10  | 2.0  | 5.5  | 1.2504  | -
ScalObject-wfq11.57.log | Bound(2)  | √ | 20  | 10  | 2.0  | 3.8  | 0.5222  | -
ScalObject-wfq11.57.log | Bound(0)  | - | 20  | 10  | 2.0  | 5.5  | 1.1062  | -
ScalObject-wfq11.57.log | Bound(0)  | √ | 20  | 10  | 2.0  | 3.8  | 0.4586  | -
ScalObject-wfq11.57.log | Symbolic  | - | 20  | 10  | 2.0  | 5.5  | 0.4657  | -
ScalObject-wfq11.57.log | Symbolic  | √ | 20  | 10  | 2.0  | 3.8  | 0.2555  | -
ScalObject-wfq11.57.log | Saturate  | - | 20  | 10  | 2.0  | 5.5  | 0.0063  | -
ScalObject-wfq11.57.log | Saturate  | √ | 20  | 10  | 2.0  | 3.8  | 0.0061  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-wfq11.58.log | Enumerate | - | 20  | 10  | 2.2  | 4.8  | 3.158   | -
